,C,H,O,heat_rate,T,mass_porc,biomass
297,61.93,0.91,35.47,20,521.079999999995,62.1621621621622,EU
298,61.93,0.91,35.47,15,852.779999999988,15.3000697836706,EU
299,61.93,0.91,35.47,15,72.4800000000006,99.1974877878577,EU
300,61.93,0.91,35.47,15,347.879999999997,83.6706210746685,EU
301,61.93,0.91,35.47,10,594.699999999985,44.7740835464621,EU
302,61.93,0.91,35.47,15,454.979999999995,53.7159804605722,EU
303,61.93,0.91,35.47,20,647.359999999994,44.9520488230166,EU
304,61.93,0.91,35.47,10,304.899999999992,71.0997442455244,EU
305,61.93,0.91,35.47,10,518.199999999987,50.690537084399,EU
306,61.93,0.91,35.47,20,337.399999999997,88.9799476896252,EU
307,61.93,0.91,35.47,15,526.379999999994,48.2728541521284,EU
308,61.93,0.91,35.47,15,672.239999999992,39.2358688066992,EU
309,61.93,0.91,35.47,10,361.599999999991,59.7612958226769,EU
310,61.93,0.91,35.47,15,296.879999999998,88.4508025122122,EU
311,61.93,0.91,35.47,10,672.999999999983,38.3290707587383,EU
312,61.93,0.91,35.47,10,69.9999999999983,98.2949701619779,EU
313,61.93,0.91,35.47,10,109.599999999997,95.8567774936062,EU
314,61.93,0.91,35.47,15,465.179999999995,53.3321702721563,EU
315,61.93,0.91,35.47,10,501.999999999987,51.5089514066496,EU
316,61.93,0.91,35.47,20,489.919999999995,69.6599825632084,EU
317,61.93,0.91,35.47,10,71.7999999999983,98.2608695652175,EU
318,61.93,0.91,35.47,10,179.799999999996,91.3895993179881,EU
319,61.93,0.91,35.47,10,637.899999999984,41.2105711849958,EU
320,61.93,0.91,35.47,15,700.799999999991,37.4214933705513,EU
321,61.93,0.91,35.47,20,552.239999999995,51.7523975588492,EU
322,61.93,0.91,35.47,10,352.599999999991,60.3751065643649,EU
323,61.93,0.91,35.47,10,331.899999999992,63.9897698209719,EU
324,61.93,0.91,35.47,10,385.89999999999,58.4313725490196,EU
325,61.93,0.91,35.47,10,114.099999999997,95.532821824382,EU
326,61.93,0.91,35.47,15,807.899999999989,18.8764829030007,EU
327,61.93,0.91,35.47,10,92.4999999999977,97.152600170503,EU
328,61.93,0.91,35.47,10,125.799999999997,94.61210571185,EU
329,61.93,0.91,35.47,15,307.079999999998,87.7529658060014,EU
330,61.93,0.91,35.47,15,600.839999999993,42.4110258199582,EU
331,61.93,0.91,35.47,15,359.099999999997,78.9951151430565,EU
332,61.93,0.91,35.47,10,456.999999999989,53.6231884057971,EU
333,61.93,0.91,35.47,20,368.559999999996,86.2598081952921,EU
334,61.93,0.91,35.47,10,136.599999999997,93.7936913895994,EU
335,61.93,0.91,35.47,10,318.399999999992,66.15515771526,EU
336,61.93,0.91,35.47,15,288.719999999998,88.764829030007,EU
337,61.93,0.91,35.47,15,707.939999999991,36.6364270760642,EU
338,61.93,0.91,35.47,10,777.399999999987,31.1338448422848,EU
339,61.93,0.91,35.47,20,478.439999999996,71.3687881429817,EU
340,61.93,0.91,35.47,10,167.199999999996,91.9693094629156,EU
341,61.93,0.91,35.47,10,693.699999999983,36.2830349531117,EU
342,61.93,0.91,35.47,20,834.319999999993,32.2406277244987,EU
343,61.93,0.91,35.47,20,835.959999999993,32.2231909328683,EU
344,61.93,0.91,35.47,15,803.819999999989,19.9406838799721,EU
345,61.93,0.91,35.47,10,150.099999999996,92.9752770673487,EU
346,61.93,0.91,35.47,20,507.959999999995,65.4577157802965,EU
347,61.93,0.91,35.47,20,596.519999999995,48.561464690497,EU
348,61.93,0.91,35.47,15,838.499999999988,15.8757850662945,EU
349,61.93,0.91,35.47,10,360.699999999991,59.8124467178176,EU
350,61.93,0.91,35.47,15,185.7,96.0572226099093,EU
351,61.93,0.91,35.47,20,527.639999999995,59.0409764603313,EU
352,61.93,0.91,35.47,15,731.39999999999,33.2519190509421,EU
353,61.93,0.91,35.47,10,160.899999999996,92.3273657289003,EU
354,61.93,0.91,35.47,15,374.399999999997,75.0174459176553,EU
355,61.93,0.91,35.47,15,65.3400000000005,99.2672714584787,EU
356,61.93,0.91,35.47,15,657.959999999992,40.1430565247732,EU
