,C,H,O,heat_rate,T,mass_porc,biomass_SD
2007,44.71,1.48,49.33,15,734.98461538461,4.97213887698241,True
2008,44.71,1.48,49.33,5,711.78302884616,6.41425389755019,True
2009,44.71,1.48,49.33,10,156.059259259256,95.3131844064827,True
2010,44.71,1.48,49.33,5,37.5727163461539,99.554565701559,True
2011,44.71,1.48,49.33,5,659.445028846156,7.17149220489983,True
2012,44.71,1.48,49.33,5,587.282028846155,8.10690423162577,True
2013,44.71,1.48,49.33,5,173.978966346154,92.8730512249443,True
2014,44.71,1.48,49.33,10,548.318518518506,9.59264126149808,True
2015,44.71,1.48,49.33,10,253.629629629624,82.2601839684625,True
2016,44.71,1.48,49.33,15,573.415384615379,10.0728675525075,True
2017,44.71,1.48,49.33,5,157.103966346154,93.7193763919821,True
2018,44.71,1.48,49.33,5,188.744591346154,91.9376391982182,True
2019,44.71,1.48,49.33,5,91.7133413461538,95.6347438752783,True
2020,44.71,1.48,49.33,15,547.999999999994,10.8015430775825,True
2021,44.71,1.48,49.33,10,56.5111111111098,98.5983355234341,True
2022,44.71,1.48,49.33,10,285.274074074067,69.250985545335,True
2023,44.71,1.48,49.33,5,788.70402884617,4.63251670378615,True
2024,44.71,1.48,49.33,5,585.696028846155,8.15144766146992,True
2025,44.71,1.48,49.33,5,422.533653846154,15.857461024498,True
2026,44.71,1.48,49.33,5,297.025841346154,60.6681514476614,True
2027,44.71,1.48,49.33,10,572.051851851839,9.0232150678931,True
2028,44.71,1.48,49.33,5,810.90802884617,3.51893095768377,True
2029,44.71,1.48,49.33,15,444.523076923073,15.6022288898414,True
2030,44.71,1.48,49.33,10,872.67407407405,0.963644327639003,True
2031,44.71,1.48,49.33,10,74.3111111111094,97.8537012702585,True
2032,44.71,1.48,49.33,5,249.564903846154,86.5924276169264,True
2033,44.71,1.48,49.33,15,727.72307692307,5.18645520788693,True
2034,44.71,1.48,49.33,10,546.999999999987,9.63644327639066,True
2035,44.71,1.48,49.33,10,734.888888888871,4.51160753394663,True
2036,44.71,1.48,49.33,15,123.200000000001,94.9421345906557,True
2037,44.71,1.48,49.33,15,62.384615384617,98.0711530218602,True
2038,44.71,1.48,49.33,5,864.03902884618,1.42538975501114,True
2039,44.71,1.48,49.33,5,266.439903846154,83.7861915367483,True
2040,44.71,1.48,49.33,5,319.174278846154,46.4587973273942,True
2041,44.71,1.48,49.33,15,523.492307692302,11.744534933562,True
2042,44.71,1.48,49.33,5,319.877403846154,45.879732739421,True
2043,44.71,1.48,49.33,10,171.222222222218,94.8751642575558,True
2044,44.71,1.48,49.33,15,746.78461538461,4.37205315045007,True
2045,44.71,1.48,49.33,5,336.049278846154,39.0200445434299,True
2046,44.71,1.48,49.33,10,711.155555555539,5.16863775733677,True
2047,44.71,1.48,49.33,15,289.307692307691,74.0248606943849,True
2048,44.71,1.48,49.33,10,572.711111111098,9.0232150678931,True
2049,44.71,1.48,49.33,5,353.275841346154,33.3184855233853,True
2050,44.71,1.48,49.33,10,631.385185185171,7.44634253175653,True
2051,44.71,1.48,49.33,10,783.014814814794,3.46035917652215,True
2052,44.71,1.48,49.33,5,703.85302884616,6.54788418708249,True
2053,44.71,1.48,49.33,10,74.9703703703686,97.8537012702585,True
2054,44.71,1.48,49.33,15,695.953846153838,5.95799399914285,True
2055,44.71,1.48,49.33,5,365.228966346154,30.1113585746102,True
2056,44.71,1.48,49.33,10,307.688888888882,60.5781865965834,True
2057,44.71,1.48,49.33,5,220.736778846154,89.3095768374164,True
2058,44.71,1.48,49.33,10,781.696296296276,3.50416119141488,True
2059,44.71,1.48,49.33,5,312.846153846154,49.5322939866369,True
2060,44.71,1.48,49.33,10,407.237037037028,15.1116951379763,True
2061,44.71,1.48,49.33,15,75.0923076923092,97.3853407629661,True
2062,44.71,1.48,49.33,5,469.125028846154,12.6948775055632,True
2063,44.71,1.48,49.33,10,262.859259259253,78.7998247919404,True
2064,44.71,1.48,49.33,10,46.6222222222211,99.0801576872536,True
2065,44.71,1.48,49.33,10,148.807407407404,95.4883924660534,True
2066,44.71,1.48,49.33,5,163.432091346154,93.4966592427617,True
2067,44.71,1.48,49.33,10,49.2592592592581,98.9487516425755,True
2068,44.71,1.48,49.33,5,713.36902884616,6.41425389755019,True
2069,44.71,1.48,49.33,15,177.661538461538,92.7561080154308,True
2070,44.71,1.48,49.33,10,305.711111111104,63.0749014454665,True
2071,44.71,1.48,49.33,15,557.076923076917,10.5872267466781,True
2072,44.71,1.48,49.33,10,36.733333333332,99.7371879106439,True
2073,44.71,1.48,49.33,10,512.059259259248,10.3810775295664,True
2074,44.71,1.48,49.33,5,504.017028846154,8.90868596881956,True
2075,44.71,1.48,49.33,15,277.507692307691,78.9541363051865,True
2076,44.71,1.48,49.33,5,443.749028846154,14.1202672605761,True
2077,44.71,1.48,49.33,5,48.8227163461538,99.0645879732739,True
2078,44.71,1.48,49.33,5,580.938028846155,8.19599109131407,True
2079,44.71,1.48,49.33,5,392.299278846154,17.728285077951,True
2080,44.71,1.48,49.33,5,54.0961538461538,98.7082405345212,True
2081,44.71,1.48,49.33,10,266.814814814809,77.3105562855891,True
2082,44.71,1.48,49.33,5,886.24302884618,0.445434298441049,True
2083,44.71,1.48,49.33,5,364.877403846154,30.2004454342985,True
2084,44.71,1.48,49.33,15,857.52307692307,2.01457351050152,True
2085,44.71,1.48,49.33,5,185.932091346154,92.0712694877505,True
2086,44.71,1.48,49.33,10,525.244444444432,10.2058694699956,True
2087,44.71,1.48,49.33,10,761.25925925924,3.89837932544891,True
2088,44.71,1.48,49.33,15,567.061538461533,10.287183883412,True
2089,44.71,1.48,49.33,10,651.162962962948,6.74551029347349,True
2090,44.71,1.48,49.33,5,571.422028846155,8.24053452115807,True
2091,44.71,1.48,49.33,10,347.244444444436,39.9912395970214,True
2092,44.71,1.48,49.33,15,724.99999999999,5.35790827261037,True
2093,44.71,1.48,49.33,5,588.868028846155,8.10690423162577,True
2094,44.71,1.48,49.33,10,776.422222222202,3.54796320630747,True
2095,44.71,1.48,49.33,10,593.807407407394,8.27858081471748,True
2096,44.71,1.48,49.33,5,236.205528846154,88.0623608017817,True
2097,44.71,1.48,49.33,15,237.56923076923,89.1127303900557,True
2098,44.71,1.48,49.33,5,276.986778846154,78.6636971046769,True
2099,44.71,1.48,49.33,10,738.185185185167,4.42400350416115,True
2100,44.71,1.48,49.33,10,706.540740740724,5.30004380201483,True
2101,44.71,1.48,49.33,15,475.384615384611,14.1020145735105,True
2102,44.71,1.48,49.33,10,349.222222222214,38.2829610162067,True
2103,44.71,1.48,49.33,5,355.033653846154,33.0512249443207,True
2104,44.71,1.48,49.33,15,643.307692307685,7.54393484783548,True
2105,44.71,1.48,49.33,10,628.088888888874,7.49014454664912,True
2106,44.71,1.48,49.33,10,425.696296296286,14.2356548401226,True
2107,44.71,1.48,49.33,5,573.008028846155,8.24053452115807,True
2108,44.71,1.48,49.33,5,490.536028846154,11.4922048997711,True
2109,44.71,1.48,49.33,10,299.777777777771,66.4914586070959,True
2110,44.71,1.48,49.33,5,74.4867788461538,96.6146993318485,True
2111,44.71,1.48,49.33,5,280.502403846154,74.56570155902,True
2112,44.71,1.48,49.33,10,784.333333333313,3.37275514673682,True
2113,44.71,1.48,49.33,15,456.323076923073,15.0450064294899,True
2114,44.71,1.48,49.33,15,391.87692307692,20.4457779682812,True
2115,44.71,1.48,49.33,10,411.851851851842,14.8488830486202,True
2116,44.71,1.48,49.33,10,270.770370370364,74.4634253175645,True
2117,44.71,1.48,49.33,5,34.4086538461539,99.6436525612471,True
2118,44.71,1.48,49.33,5,256.947716346154,85.7461024498886,True
2119,44.71,1.48,49.33,15,465.399999999996,14.5735105015002,True
2120,44.71,1.48,49.33,10,39.370370370369,99.6057818659658,True
2121,44.71,1.48,49.33,10,121.777777777775,96.233026719229,True
2122,44.71,1.48,49.33,10,380.207407407399,18.7472623740692,True
2123,44.71,1.48,49.33,10,260.881481481475,79.2816469557599,True
2124,44.71,1.48,49.33,5,591.247028846155,8.06236080178178,True
2125,44.71,1.48,49.33,5,264.330528846154,84.6325167037861,True
2126,44.71,1.48,49.33,10,344.607407407399,41.8309242225143,True
2127,44.71,1.48,49.33,5,165.189903846154,93.3184855233852,True
2128,44.71,1.48,49.33,10,446.792592592582,12.658782303986,True
2129,44.71,1.48,49.33,5,53.3930288461538,98.7082405345212,True
2130,44.71,1.48,49.33,5,316.361778846154,47.9732739420934,True
2131,44.71,1.48,49.33,15,252.999999999999,85.6408058294042,True
2132,44.71,1.48,49.33,5,452.472028846154,13.6302895322904,True
2133,44.71,1.48,49.33,15,883.84615384614,0.985855122160294,True
2134,44.71,1.48,49.33,5,171.166466346154,93.0512249443206,True
2135,44.71,1.48,49.33,15,122.292307692308,94.9421345906557,True
2136,44.71,1.48,49.33,5,414.799278846154,16.6592427616926,True
2137,44.71,1.48,49.33,15,260.261538461537,83.883411915988,True
2138,44.71,1.48,49.33,5,184.525841346154,92.2048997772828,True
2139,44.71,1.48,49.33,15,869.32307692307,1.71453064723543,True
2140,44.71,1.48,49.33,5,309.330528846154,51.0022271714922,True
2141,44.71,1.48,49.33,5,352.221153846154,33.6748329621381,True
2142,44.71,1.48,49.33,10,672.918518518503,6.17608409986867,True
2143,44.71,1.48,49.33,15,734.07692307691,4.97213887698241,True
2144,44.71,1.48,49.33,5,375.775841346154,25.6124721603563,True
2145,44.71,1.48,49.33,10,482.392592592581,11.3885238720982,True
2146,44.71,1.48,49.33,10,896.40740740738,0.175208059570799,True
2147,44.71,1.48,49.33,10,228.577777777773,89.4437144108629,True
2148,44.71,1.48,49.33,5,528.600028846155,8.68596881959912,True
2149,44.71,1.48,49.33,15,856.61538461537,2.05743677668246,True
2150,44.71,1.48,49.33,10,469.207407407397,11.6951379763469,True
2151,44.71,1.48,49.33,5,394.760216346154,17.5055679287305,True
2152,44.71,1.48,49.33,5,603.935028846155,7.92873051224948,True
2153,44.71,1.48,49.33,5,383.861778846154,19.7772828507795,True
2154,44.71,1.48,49.33,5,694.337028846156,6.72605790645879,True
2155,44.71,1.48,49.33,5,609.486028846155,7.79510022271718,True
2156,44.71,1.48,49.33,15,235.753846153845,89.2841834547793,True
2157,44.71,1.48,49.33,15,410.030769230766,17.7025289327047,True
2158,44.71,1.48,49.33,10,132.325925925923,96.0140166447656,True
2159,44.71,1.48,49.33,15,479.923076923072,13.7162451778826,True
2160,44.71,1.48,49.33,5,93.8227163461538,95.5456570155901,True
2161,44.71,1.48,49.33,5,213.705528846154,89.9777282850779,True
2162,44.71,1.48,49.33,5,233.393028846154,88.240534521158,True
2163,44.71,1.48,49.33,10,271.429629629623,74.2006132282084,True
2164,44.71,1.48,49.33,5,270.658653846154,82.4498886414253,True
2165,44.71,1.48,49.33,15,95.0615384615396,96.1423060437205,True
2166,44.71,1.48,49.33,10,78.2666666666648,97.766097240473,True
2167,44.71,1.48,49.33,10,161.33333333333,95.1379763469119,True
2168,44.71,1.48,49.33,10,534.474074074062,9.8554533508542,True
2169,44.71,1.48,49.33,5,507.189028846154,8.86414253897557,True
2170,44.71,1.48,49.33,15,380.07692307692,26.9181311615945,True
2171,44.71,1.48,49.33,5,181.010216346154,92.5167037861914,True
2172,44.71,1.48,49.33,10,313.622222222215,56.7236092860272,True
2173,44.71,1.48,49.33,5,557.941028846155,8.41870824053452,True
2174,44.71,1.48,49.33,5,517.498028846155,8.73051224944327,True
2175,44.71,1.48,49.33,5,194.018028846154,91.3585746102449,True
2176,44.71,1.48,49.33,5,765.70702884617,5.56792873051225,True
2177,44.71,1.48,49.33,5,149.369591346154,94.0311804008909,True
2178,44.71,1.48,49.33,15,583.399999999994,9.90141448778403,True
2179,44.71,1.48,49.33,15,124.107692307693,94.9421345906557,True
2180,44.71,1.48,49.33,10,694.014814814799,5.73806395094175,True
2181,44.71,1.48,49.33,5,170.463341346154,93.0957683741648,True
2182,44.71,1.48,49.33,15,520.769230769225,11.8731247321046,True
2183,44.71,1.48,49.33,15,798.52307692307,2.57179597085307,True
2184,44.71,1.48,49.33,10,597.762962962949,8.10337275514668,True
2185,44.71,1.48,49.33,5,225.658653846154,88.9532293986636,True
2186,44.71,1.48,49.33,5,40.3852163461538,99.4654788418708,True
2187,44.71,1.48,49.33,5,25.9711538461539,99.9554565701559,True
2188,44.71,1.48,49.33,15,735.8923076923,4.92927561080162,True
2189,44.71,1.48,49.33,5,875.93402884618,0.979955456570245,True
2190,44.71,1.48,49.33,15,363.738461538459,30.4757822546079,True
2191,44.71,1.48,49.33,5,338.158653846154,38.4409799554565,True
2192,44.71,1.48,49.33,5,281.908653846154,73.3630289532293,True
2193,44.71,1.48,49.33,10,865.4222222222,1.1388523872098,True
2194,44.71,1.48,49.33,15,306.553846153844,64.9378482640377,True
2195,44.71,1.48,49.33,10,217.370370370365,91.1957950065703,True
2196,44.71,1.48,49.33,10,160.67407407407,95.1379763469119,True
2197,44.71,1.48,49.33,10,41.3481481481469,99.4743758212878,True
2198,44.71,1.48,49.33,5,96.9867788461538,95.3674832962137,True
2199,44.71,1.48,49.33,10,340.651851851844,45.3788874288218,True
2200,44.71,1.48,49.33,5,626.932028846155,7.57238307349673,True
2201,44.71,1.48,49.33,15,389.153846153843,21.6030861551651,True
2202,44.71,1.48,49.33,5,276.635216346154,78.6636971046769,True
2203,44.71,1.48,49.33,15,236.661538461537,89.2413201885983,True
2204,44.71,1.48,49.33,15,680.523076923069,6.51521645949425,True
2205,44.71,1.48,49.33,10,59.807407407406,98.5107314936486,True
2206,44.71,1.48,49.33,15,175.846153846154,93.0132876125161,True
2207,44.71,1.48,49.33,15,542.553846153841,11.015859408487,True
2208,44.71,1.48,49.33,10,492.28148148147,11.0819097678493,True
2209,44.71,1.48,49.33,5,256.244591346154,85.8351893095768,True
2210,44.71,1.48,49.33,15,36.0615384615397,99.0998714102014,True
2211,44.71,1.48,49.33,10,27.5037037037031,100.0,True
2212,44.71,1.48,49.33,10,605.014814814801,7.92816469557603,True
2213,44.71,1.48,49.33,5,57.9633413461538,98.4855233853006,True
2214,44.71,1.48,49.33,15,489.907692307688,13.4162023146165,True
2215,44.71,1.48,49.33,5,316.010216346154,48.1514476614699,True
2216,44.71,1.48,49.33,10,495.577777777766,10.994305738064,True
2217,44.71,1.48,49.33,5,454.058028846154,13.5412026726021,True
2218,44.71,1.48,49.33,5,158.158653846154,93.6748329621381,True
2219,44.71,1.48,49.33,15,495.353846153841,13.2018859837119,True
2220,44.71,1.48,49.33,15,822.12307692307,2.57179597085307,True
2221,44.71,1.48,49.33,5,26.6742788461539,99.9554565701559,True
2222,44.71,1.48,49.33,5,269.603966346154,82.6726057906458,True
2223,44.71,1.48,49.33,5,384.213341346154,19.6881959910913,True
2224,44.71,1.48,49.33,5,211.596153846154,90.2004454342983,True
2225,44.71,1.48,49.33,15,262.984615384614,83.5833690527217,True
2226,44.71,1.48,49.33,15,483.553846153841,13.6305186455208,True
2227,44.71,1.48,49.33,5,394.408653846154,17.5501113585745,True
2228,44.71,1.48,49.33,5,387.025841346154,18.7082405345211,True
2229,44.71,1.48,49.33,10,330.103703703696,48.8830486202365,True
2230,44.71,1.48,49.33,15,603.369230769224,9.00128589798546,True
2231,44.71,1.48,49.33,10,363.725925925918,23.5654840122646,True
2232,44.71,1.48,49.33,10,529.199999999988,10.0744634253176,True
2233,44.71,1.48,49.33,10,293.185185185178,67.7617170389838,True
2234,44.71,1.48,49.33,10,862.1259259259,1.1388523872098,True
2235,44.71,1.48,49.33,15,299.292307692306,70.6386626660951,True
2236,44.71,1.48,49.33,5,847.38602884618,2.04899777282848,True
2237,44.71,1.48,49.33,10,119.799999999997,96.2768287341217,True
2238,44.71,1.48,49.33,10,453.385185185175,12.2207621550591,True
2239,44.71,1.48,49.33,15,837.55384615384,2.4860694384912,True
2240,44.71,1.48,49.33,5,337.103966346154,38.7527839643653,True
2241,44.71,1.48,49.33,5,58.3149038461538,98.4409799554566,True
2242,44.71,1.48,49.33,5,60.0727163461538,98.3518930957683,True
2243,44.71,1.48,49.33,15,251.184615384614,86.2408915559365,True
2244,44.71,1.48,49.33,10,646.548148148133,7.00832238282961,True
2245,44.71,1.48,49.33,10,221.325925925921,90.4511607533947,True
2246,44.71,1.48,49.33,15,617.892307692301,8.52978996999578,True
2247,44.71,1.48,49.33,15,510.78461538461,12.3874839262752,True
2248,44.71,1.48,49.33,5,643.585028846156,7.39420935412028,True
2249,44.71,1.48,49.33,10,897.06666666664,0.13140604467806,True
2250,44.71,1.48,49.33,5,781.56702884617,4.89977728285075,True
2251,44.71,1.48,49.33,15,155.876923076923,93.784826403772,True
2252,44.71,1.48,49.33,5,200.346153846154,90.8685968819598,True
2253,44.71,1.48,49.33,5,856.90202884618,1.82628062360803,True
2254,44.71,1.48,49.33,10,189.681481481477,94.2181340341655,True
2255,44.71,1.48,49.33,10,481.074074074063,11.3885238720982,True
2256,44.71,1.48,49.33,15,512.599999999995,12.3446206600943,True
2257,44.71,1.48,49.33,10,367.681481481473,22.0324134910206,True
2258,44.71,1.48,49.33,15,525.307692307687,11.701671667381,True
2259,44.71,1.48,49.33,15,395.507692307689,19.5456493784826,True
2260,44.71,1.48,49.33,15,665.999999999992,6.77239605657956,True
2261,44.71,1.48,49.33,5,31.9477163461539,99.7772828507794,True
2262,44.71,1.48,49.33,5,195.775841346154,91.1804008908686,True
2263,44.71,1.48,49.33,5,421.127403846154,16.0356347438746,True
2264,44.71,1.48,49.33,5,630.104028846155,7.52783964365258,True
2265,44.71,1.48,49.33,15,35.1538461538473,99.0998714102014,True
2266,44.71,1.48,49.33,5,728.43602884616,6.2806236080179,True
2267,44.71,1.48,49.33,10,234.511111111106,87.9106438896189,True
2268,44.71,1.48,49.33,5,158.861778846154,93.6748329621381,True
2269,44.71,1.48,49.33,5,862.45302884618,1.46993318485529,True
2270,44.71,1.48,49.33,5,416.557091346154,16.6146993318486,True
2271,44.71,1.48,49.33,15,499.892307692303,13.1161594513502,True
2272,44.71,1.48,49.33,10,272.088888888883,73.8063950941742,True
2273,44.71,1.48,49.33,5,463.574028846154,13.0066815144723,True
2274,44.71,1.48,49.33,15,239.384615384614,88.8126875267894,True
2275,44.71,1.48,49.33,10,732.911111111094,4.55540954883921,True
2276,44.71,1.48,49.33,15,328.338461538459,49.0355765109302,True
2277,44.71,1.48,49.33,5,729.22902884616,6.2806236080179,True
2278,44.71,1.48,49.33,15,147.707692307693,94.127732533219,True
2279,44.71,1.48,49.33,10,456.681481481471,12.1769601401664,True
2280,44.71,1.48,49.33,10,339.992592592585,46.0797196671046,True
2281,44.71,1.48,49.33,15,109.584615384616,95.3279039862837,True
2282,44.71,1.48,49.33,10,670.281481481466,6.21988611476125,True
2283,44.71,1.48,49.33,15,882.03076923076,1.02871838834123,True
2284,44.71,1.48,49.33,5,335.346153846154,39.1982182628062,True
2285,44.71,1.48,49.33,15,97.7846153846165,96.0137162451779,True
2286,44.71,1.48,49.33,15,50.5846153846168,98.4997856836691,True
2287,44.71,1.48,49.33,5,185.228966346154,92.1158129175947,True
2288,44.71,1.48,49.33,5,607.107028846155,7.83964365256133,True
2289,44.71,1.48,49.33,5,79.0570913461538,96.1692650334075,True
2290,44.71,1.48,49.33,5,424.994591346154,15.5456570155889,True
2291,44.71,1.48,49.33,10,268.792592592586,76.1279018834866,True
2292,44.71,1.48,49.33,5,59.3695913461538,98.3964365256124,True
2293,44.71,1.48,49.33,5,320.580528846154,45.7015590200445,True
2294,44.71,1.48,49.33,10,680.170370370355,6.08848007008319,True
2295,44.71,1.48,49.33,15,664.184615384608,6.85812258894128,True
2296,44.71,1.48,49.33,5,261.518028846154,84.8552338530067,True
2297,44.71,1.48,49.33,15,311.999999999998,60.437205315045,True
2298,44.71,1.48,49.33,5,762.53502884617,5.70155902004455,True
2299,44.71,1.48,49.33,15,716.830769230761,5.65795113587661,True
2300,44.71,1.48,49.33,15,532.569230769225,11.5730818688384,True
2301,44.71,1.48,49.33,5,712.57602884616,6.41425389755019,True
2302,44.71,1.48,49.33,5,481.813028846154,11.9821826280567,True
2303,44.71,1.48,49.33,10,901.02222222219,0.0876040297853215,True
2304,44.71,1.48,49.33,5,426.049278846154,15.4120267260565,True
2305,44.71,1.48,49.33,10,439.540740740731,13.5786246167323,True
2306,44.71,1.48,49.33,5,337.807091346154,38.619153674833,True
2307,44.71,1.48,49.33,5,357.846153846154,32.5167037861915,True
2308,44.71,1.48,49.33,15,67.8307692307708,97.8568366909558,True
2309,44.71,1.48,49.33,15,701.399999999992,5.87226746678098,True
2310,44.71,1.48,49.33,10,48.5999999999989,98.9487516425755,True
2311,44.71,1.48,49.33,15,159.507692307692,93.6133733390484,True
2312,44.71,1.48,49.33,15,129.553846153847,94.8135447921131,True
2313,44.71,1.48,49.33,5,136.010216346154,94.3429844097994,True
2314,44.71,1.48,49.33,15,586.123076923071,9.77282468924138,True
2315,44.71,1.48,49.33,15,44.2307692307705,98.7141020145735,True
2316,44.71,1.48,49.33,5,262.924278846154,84.7216035634744,True
2317,44.71,1.48,49.33,5,779.18802884617,4.9443207126949,True
2318,44.71,1.48,49.33,5,339.916466346154,38.1737193763919,True
2319,44.71,1.48,49.33,15,174.938461538462,93.1418774110587,True
2320,44.71,1.48,49.33,5,332.533653846154,40.8908685968819,True
2321,44.71,1.48,49.33,10,730.933333333316,4.55540954883921,True
2322,44.71,1.48,49.33,15,699.584615384607,5.87226746678098,True
2323,44.71,1.48,49.33,10,149.466666666663,95.4883924660534,True
2324,44.71,1.48,49.33,5,894.17302884619,0.267260579064598,True
2325,44.71,1.48,49.33,10,858.8296296296,1.3140604467806,True
2326,44.71,1.48,49.33,10,163.311111111107,95.0941743320192,True
2327,44.71,1.48,49.33,5,653.894028846156,7.17149220489983,True
2328,44.71,1.48,49.33,15,200.353846153846,91.8559794256322,True
2329,44.71,1.48,49.33,10,504.807407407396,10.6000876040298,True
2330,44.71,1.48,49.33,15,336.50769230769,40.7629661380197,True
2331,44.71,1.48,49.33,5,295.268028846154,61.7371937639198,True
2332,44.71,1.48,49.33,5,314.603966346154,48.3741648106903,True
2333,44.71,1.48,49.33,15,750.41538461538,4.24346335190742,True
2334,44.71,1.48,49.33,5,325.853966346154,43.2962138084633,True
2335,44.71,1.48,49.33,5,109.643028846154,94.9665924276169,True
2336,44.71,1.48,49.33,10,657.096296296281,6.61410424879543,True
2337,44.71,1.48,49.33,5,718.12702884616,6.36971046770604,True
2338,44.71,1.48,49.33,5,625.346028846155,7.57238307349673,True
2339,44.71,1.48,49.33,5,297.377403846154,59.9554565701559,True
2340,44.71,1.48,49.33,15,595.199999999993,9.34419202743248,True
2341,44.71,1.48,49.33,15,897.46153846153,0.0857265323618707,True
2342,44.71,1.48,49.33,5,802.18502884617,3.87527839643651,True
2343,44.71,1.48,49.33,15,599.738461538455,9.04414916416639,True
2344,44.71,1.48,49.33,10,728.296296296279,4.77441962330275,True
2345,44.71,1.48,49.33,15,407.307692307689,17.7882554650664,True
2346,44.71,1.48,49.33,15,876.5846153846,1.15730818688388,True
2347,44.71,1.48,49.33,15,504.430769230764,12.7732533219032,True
2348,44.71,1.48,49.33,15,272.061538461537,80.0257179597085,True
2349,44.71,1.48,49.33,5,313.900841346154,48.7750556792872,True
2350,44.71,1.48,49.33,10,471.844444444434,11.6075339465616,True
2351,44.71,1.48,49.33,5,831.52602884618,2.62806236080183,True
2352,44.71,1.48,49.33,15,568.876923076917,10.2014573510501,True
2353,44.71,1.48,49.33,5,846.59302884618,2.09354120267263,True
2354,44.71,1.48,49.33,15,661.461538461531,6.90098585512221,True
2355,44.71,1.48,49.33,10,227.918518518513,89.6189224704336,True
2356,44.71,1.48,49.33,10,529.859259259247,10.0744634253176,True
2357,44.71,1.48,49.33,5,113.510216346154,94.9220489977728,True
2358,44.71,1.48,49.33,15,376.446153846151,28.0325760822974,True
2359,44.71,1.48,49.33,5,139.174278846154,94.2538975501113,True
2360,44.71,1.48,49.33,10,164.629629629626,95.0941743320192,True
2361,44.71,1.48,49.33,10,57.8296296296282,98.5545335085413,True
2362,44.71,1.48,49.33,5,329.721153846154,42.0489977728284,True
2363,44.71,1.48,49.33,10,705.881481481465,5.30004380201483,True
2364,44.71,1.48,49.33,10,249.674074074068,84.0560665790626,True
2365,44.71,1.48,49.33,15,223.046153846153,90.2700385769396,True
2366,44.71,1.48,49.33,10,281.318518518512,70.6088480070084,True
2367,44.71,1.48,49.33,5,648.343028846155,7.30512249443213,True
2368,44.71,1.48,49.33,5,288.588341346154,67.7060133630289,True
2369,44.71,1.48,49.33,5,111.752403846154,94.9220489977728,True
2370,44.71,1.48,49.33,10,171.881481481478,94.8751642575558,True
2371,44.71,1.48,49.33,10,714.451851851835,5.12483574244419,True
2372,44.71,1.48,49.33,10,210.777777777773,92.203241349102,True
2373,44.71,1.48,49.33,10,634.681481481467,7.35873850197106,True
2374,44.71,1.48,49.33,5,318.471153846154,46.8151447661469,True
2375,44.71,1.48,49.33,15,313.815384615383,59.3656236605229,True
2376,44.71,1.48,49.33,15,199.446153846153,91.9845692241748,True
2377,44.71,1.48,49.33,15,496.261538461534,13.2018859837119,True
2378,44.71,1.48,49.33,5,101.557091346154,95.1893095768374,True
2379,44.71,1.48,49.33,5,416.205528846154,16.6146993318486,True
2380,44.71,1.48,49.33,10,717.088888888872,4.99342969776613,True
2381,44.71,1.48,49.33,5,48.1195913461538,99.1091314031181,True
2382,44.71,1.48,49.33,5,228.822716346154,88.5968819599109,True
2383,44.71,1.48,49.33,5,39.3305288461538,99.4654788418708,True
2384,44.71,1.48,49.33,10,252.970370370365,82.5667980727114,True
2385,44.71,1.48,49.33,10,274.06666666666,72.5799386771791,True
2386,44.71,1.48,49.33,5,310.033653846154,50.913140311804,True
2387,44.71,1.48,49.33,5,616.623028846155,7.75055679287303,True
2388,44.71,1.48,49.33,15,827.56923076922,2.52893270467214,True
2389,44.71,1.48,49.33,10,887.83703703701,0.438020148926919,True
2390,44.71,1.48,49.33,5,622.174028846155,7.66146993318488,True
2391,44.71,1.48,49.33,15,644.215384615377,7.50107158165455,True
2392,44.71,1.48,49.33,5,326.908653846154,42.5389755011135,True
2393,44.71,1.48,49.33,5,100.150841346154,95.1893095768374,True
2394,44.71,1.48,49.33,15,169.492307692308,93.3561937419631,True
2395,44.71,1.48,49.33,10,322.192592592585,53.5260621988612,True
2396,44.71,1.48,49.33,15,116.846153846155,95.0278611230176,True
2397,44.71,1.48,49.33,5,117.728966346154,94.7884187082405,True
2398,44.71,1.48,49.33,15,131.369230769231,94.7278182597514,True
2399,44.71,1.48,49.33,5,130.033653846154,94.4766146993318,True
2400,44.71,1.48,49.33,5,244.994591346154,87.0378619153675,True
2401,44.71,1.48,49.33,5,615.037028846155,7.75055679287303,True
2402,44.71,1.48,49.33,15,198.538461538461,92.0274324903558,True
2403,44.71,1.48,49.33,15,140.446153846154,94.3420488641234,True
2404,44.71,1.48,49.33,5,301.947716346154,56.4810690423163,True
2405,44.71,1.48,49.33,10,487.007407407396,11.2133158125274,True
2406,44.71,1.48,49.33,5,439.784028846154,14.3429844097968,True
2407,44.71,1.48,49.33,5,68.1586538461538,97.5946547884186,True
2408,44.71,1.48,49.33,10,173.859259259255,94.7875602277705,True
2409,44.71,1.48,49.33,10,708.518518518502,5.21243977222951,True
2410,44.71,1.48,49.33,5,404.252403846154,16.6592427616926,True
2411,44.71,1.48,49.33,15,429.999999999996,16.5452207458208,True
2412,44.71,1.48,49.33,5,239.369591346154,87.706013363029,True
2413,44.71,1.48,49.33,5,138.471153846154,94.2538975501113,True
2414,44.71,1.48,49.33,10,808.7259259259,2.67192290845378,True
2415,44.71,1.48,49.33,10,643.251851851837,7.05212439772235,True
2416,44.71,1.48,49.33,10,311.644444444437,58.0376697328077,True
