,C,H,O,heat_rate,T,mass_porc,biomass
2924,52.79,2.57,42.75,5,24.576,99.7684649224358,OP
2925,52.79,2.57,42.75,5,24.352,94.5820791849966,OP
2926,52.79,2.57,42.75,15,24.258,96.0789690156293,OP
2927,52.79,2.57,42.75,10,21.131,17.6724137931034,OP
2928,52.79,2.57,42.75,5,21.143,20.2824727946284,OP
2929,52.79,2.57,42.75,15,20.982,6.25171373731829,OP
2930,52.79,2.57,42.75,15,20.995,6.60817109953386,OP
2931,52.79,2.57,42.75,5,22.044,40.8659411900903,OP
2932,52.79,2.57,42.75,5,20.272,0.115767538782102,OP
2933,52.79,2.57,42.75,5,20.736,10.8358416300069,OP
2934,52.79,2.57,42.75,5,20.454,4.30655244269507,OP
2935,52.79,2.57,42.75,5,24.435,96.4112062977542,OP
2936,52.79,2.57,42.75,5,20.729,10.6969205834684,OP
2937,52.79,2.57,42.75,15,20.914,4.38716753496025,OP
2938,52.79,2.57,42.75,5,20.659,9.07617504051863,OP
2939,52.79,2.57,42.75,10,22.042,39.4875478927203,OP
2940,52.79,2.57,42.75,15,23.858,84.1787770770497,OP
2941,52.79,2.57,42.75,5,20.327,1.36605695762911,OP
2942,52.79,2.57,42.75,5,20.628,8.2889557768002,OP
2943,52.79,2.57,42.75,5,20.594,7.5480435285946,OP
2944,52.79,2.57,42.75,10,21.18,18.845785440613,OP
2945,52.79,2.57,42.75,10,20.565,4.11877394636008,OP
2946,52.79,2.57,42.75,5,20.654,8.93725399398007,OP
2947,52.79,2.57,42.75,15,20.925,4.68878530298874,OP
2948,52.79,2.57,42.75,15,21.556,21.9632574718947,OP
2949,52.79,2.57,42.75,15,24.378,99.3693446668495,OP
2950,52.79,2.57,42.75,5,21.218,21.9263718453346,OP
2951,52.79,2.57,42.75,15,23.111,63.5042500685495,OP
2952,52.79,2.57,42.75,15,24.375,99.287085275569,OP
2953,52.79,2.57,42.75,15,24.182,93.9128050452426,OP
2954,52.79,2.57,42.75,5,20.481,4.95485065987502,OP
