,C,H,O,heat_rate,T,mass_porc,biomass
366,75.63,0.79,22.14,10,871.639999999984,12.4334600760456,OU
367,75.63,0.79,22.14,10,85.4000000000002,94.9619771863118,OU
368,75.63,0.79,22.14,10,310.580000000001,81.4638783269962,OU
369,75.63,0.79,22.14,10,576.800000000004,26.8631178707224,OU
370,75.63,0.79,22.14,10,98.9000000000003,94.4106463878327,OU
371,75.63,0.79,22.14,15,67.2200000000015,99.3486668023611,OU
372,75.63,0.79,22.14,10,168.56,92.3574144486692,OU
373,75.63,0.79,22.14,10,427.760000000005,44.6007604562738,OU
374,75.63,0.79,22.14,15,395.509999999999,76.4298799104417,OU
375,75.63,0.79,22.14,10,298.7,83.4410646387832,OU
376,75.63,0.79,22.14,20,353.719999999999,84.2421963144039,OU
377,75.63,0.79,22.14,15,320.180000000003,87.380419295746,OU
378,75.63,0.79,22.14,20,150.92,95.0357277171869,OU
379,75.63,0.79,22.14,15,644.749999999985,36.5967840423366,OU
380,75.63,0.79,22.14,15,35.6000000000012,99.8575208630165,OU
381,75.63,0.79,22.14,15,356.450000000001,82.861795237126,OU
382,75.63,0.79,22.14,20,219.56,92.2527265889432,OU
383,75.63,0.79,22.14,10,748.519999999993,19.809885931559,OU
384,75.63,0.79,22.14,10,598.400000000003,26.1406844106464,OU
385,75.63,0.79,22.14,20,40.1600000000003,99.6803309514855,OU
386,75.63,0.79,22.14,20,230.480000000001,91.8954494170741,OU
387,75.63,0.79,22.14,10,804.679999999989,17.3764258555133,OU
388,75.63,0.79,22.14,10,521.720000000008,31.5399239543726,OU
389,75.63,0.79,22.14,10,210.679999999999,89.9239543726236,OU
390,75.63,0.79,22.14,10,454.760000000006,40.7984790874525,OU
391,75.63,0.79,22.14,20,675.079999999988,38.792779240316,OU
392,75.63,0.79,22.14,10,677.779999999997,22.7376425855514,OU
393,75.63,0.79,22.14,15,110.930000000002,97.4964380215754,OU
394,75.63,0.79,22.14,10,241.999999999999,88.0988593155893,OU
395,75.63,0.79,22.14,15,518.269999999992,48.7278648483615,OU
396,75.63,0.79,22.14,10,843.559999999986,15.0380228136882,OU
397,75.63,0.79,22.14,15,660.559999999984,35.9047425198453,OU
398,75.63,0.79,22.14,10,294.38,84.0874524714828,OU
399,75.63,0.79,22.14,10,469.340000000007,38.3269961977186,OU
400,75.63,0.79,22.14,10,828.979999999987,16.1216730038023,OU
401,75.63,0.79,22.14,10,733.399999999994,20.4372623574144,OU
402,75.63,0.79,22.14,10,504.980000000008,33.7262357414449,OU
403,75.63,0.79,22.14,10,261.439999999999,87.0152091254753,OU
404,75.63,0.79,22.14,10,587.600000000003,26.4068441064639,OU
405,75.63,0.79,22.14,10,778.219999999991,18.6692015209125,OU
406,75.63,0.79,22.14,10,413.720000000005,48.0798479087452,OU
407,75.63,0.79,22.14,15,270.890000000003,91.7769183798087,OU
408,75.63,0.79,22.14,15,121.160000000002,97.1911255851821,OU
409,75.63,0.79,22.14,10,264.139999999999,86.8821292775665,OU
410,75.63,0.79,22.14,10,691.819999999996,21.8631178707224,OU
411,75.63,0.79,22.14,15,411.319999999998,73.4581721962142,OU
412,75.63,0.79,22.14,20,451.999999999996,66.0962767957879,OU
413,75.63,0.79,22.14,10,710.179999999995,21.1977186311787,OU
414,75.63,0.79,22.14,15,365.75,80.8263789945044,OU
415,75.63,0.79,22.14,15,551.74999999999,44.7384490128231,OU
416,75.63,0.79,22.14,10,732.859999999994,20.4562737642586,OU
417,75.63,0.79,22.14,10,412.640000000005,48.574144486692,OU
418,75.63,0.79,22.14,15,421.549999999997,71.6059434154285,OU
419,75.63,0.79,22.14,10,103.22,94.2015209125475,OU
420,75.63,0.79,22.14,20,213.32,92.8544565626175,OU
421,75.63,0.79,22.14,15,406.669999999998,74.3944636678201,OU
422,75.63,0.79,22.14,15,129.530000000002,96.98758396092,OU
423,75.63,0.79,22.14,10,242.539999999999,88.041825095057,OU
424,75.63,0.79,22.14,15,309.020000000003,88.4591899043354,OU
425,75.63,0.79,22.14,15,773.089999999978,28.2108691227356,OU
426,75.63,0.79,22.14,10,792.79999999999,17.9657794676806,OU
427,75.63,0.79,22.14,15,850.279999999978,24.201099124771,OU
428,75.63,0.79,22.14,10,678.859999999997,22.7376425855514,OU
429,75.63,0.79,22.14,10,38.96,98.574144486692,OU
430,75.63,0.79,22.14,20,514.399999999994,47.2734110567883,OU
431,75.63,0.79,22.14,15,535.009999999991,46.1835945450844,OU
432,75.63,0.79,22.14,10,846.259999999986,14.7148288973384,OU
433,75.63,0.79,22.14,10,717.739999999995,20.9885931558935,OU
434,75.63,0.79,22.14,15,585.229999999989,42.6012619580704,OU
435,75.63,0.79,22.14,10,884.599999999984,11.6159695817491,OU
436,75.63,0.79,22.14,10,774.979999999991,18.8022813688213,OU
437,75.63,0.79,22.14,15,538.729999999991,45.7968654589864,OU
438,75.63,0.79,22.14,15,445.729999999996,62.7925910848769,OU
439,75.63,0.79,22.14,10,837.619999999987,15.3422053231939,OU
440,75.63,0.79,22.14,15,259.730000000003,92.3671890901689,OU
441,75.63,0.79,22.14,10,439.100000000006,42.319391634981,OU
442,75.63,0.79,22.14,10,851.119999999986,14.3916349809886,OU
443,75.63,0.79,22.14,20,366.199999999999,83.6592704024069,OU
444,75.63,0.79,22.14,10,575.720000000004,26.9201520912547,OU
445,75.63,0.79,22.14,15,728.449999999981,30.9993893751272,OU
446,75.63,0.79,22.14,10,565.460000000005,27.6996197718631,OU
