,C,H,O,heat_rate,T,mass_porc,biomass
3027,41.67,5.28,39.77,15,258,86.77964,ESP
3028,41.67,5.28,39.77,10,774,5.7608,ESP
3029,41.67,5.28,39.77,10,194,98.15137,ESP
3030,41.67,5.28,39.77,10,830,5.69142,ESP
3031,41.67,5.28,39.77,15,331,28.83652,ESP
3032,41.67,5.28,39.77,15,351,24.78522,ESP
3033,41.67,5.28,39.77,10,880,6.22376,ESP
3034,41.67,5.28,39.77,10,516,6.84218,ESP
3035,41.67,5.28,39.77,15,33,100.0,ESP
3036,41.67,5.28,39.77,20,275,82.2046167457573,ESP
3037,41.67,5.28,39.77,15,250,91.03981,ESP
3038,41.67,5.28,39.77,10,75,100.09632,ESP
3039,41.67,5.28,39.77,20,709,6.6395881927129,ESP
3040,41.67,5.28,39.77,20,390,20.5943859084694,ESP
3041,41.67,5.28,39.77,15,288,58.35042,ESP
3042,41.67,5.28,39.77,20,742,6.49883374889407,ESP
3043,41.67,5.28,39.77,15,73,100.0402,ESP
3044,41.67,5.28,39.77,10,525,6.81602,ESP
3045,41.67,5.28,39.77,10,261,78.25774,ESP
3046,41.67,5.28,39.77,10,736,5.71868,ESP
3047,41.67,5.28,39.77,15,42,100.0,ESP
3048,41.67,5.28,39.77,10,672,5.80339,ESP
3049,41.67,5.28,39.77,15,184,99.42006,ESP
3050,41.67,5.28,39.77,10,604,6.08055,ESP
3051,41.67,5.28,39.77,20,495,11.1839459502935,ESP
3052,41.67,5.28,39.77,20,359,24.9979892222312,ESP
3053,41.67,5.28,39.77,20,216,98.0093300088475,ESP
3054,41.67,5.28,39.77,20,648,7.00152819110429,ESP
3055,41.67,5.28,39.77,15,486,10.39142,ESP
3056,41.67,5.28,39.77,20,335,30.0852569773989,ESP
3057,41.67,5.28,39.77,10,872,6.03709,ESP
3058,41.67,5.28,39.77,15,879,5.01101,ESP
3059,41.67,5.28,39.77,20,209,98.6728866725649,ESP
3060,41.67,5.28,39.77,10,489,7.0596,ESP
3061,41.67,5.28,39.77,15,248,91.68251,ESP
3062,41.67,5.28,39.77,15,653,6.78262,ESP
3063,41.67,5.28,39.77,10,664,5.7978,ESP
3064,41.67,5.28,39.77,10,39,100.0,ESP
3065,41.67,5.28,39.77,10,85,99.87482,ESP
3066,41.67,5.28,39.77,15,199,98.52556,ESP
3067,41.67,5.28,39.77,10,619,5.91819,ESP
3068,41.67,5.28,39.77,15,467,11.45186,ESP
3069,41.67,5.28,39.77,10,178,99.05507,ESP
3070,41.67,5.28,39.77,20,528,9.35413818064819,ESP
3071,41.67,5.28,39.77,20,45,100.0,ESP
3072,41.67,5.28,39.77,15,909,5.01101,ESP
3073,41.67,5.28,39.77,15,538,7.69617,ESP
3074,41.67,5.28,39.77,10,93,99.66578,ESP
3075,41.67,5.28,39.77,20,278,79.6911445347061,ESP
3076,41.67,5.28,39.77,15,262,82.57504,ESP
3077,41.67,5.28,39.77,20,289,66.2390412611598,ESP
3078,41.67,5.28,39.77,20,707,6.6395881927129,ESP
3079,41.67,5.28,39.77,10,233,94.34887,ESP
3080,41.67,5.28,39.77,20,660,6.90098930266219,ESP
3081,41.67,5.28,39.77,20,803,6.41840263814048,ESP
3082,41.67,5.28,39.77,10,240,91.97474,ESP
3083,41.67,5.28,39.77,10,365,17.85802,ESP
3084,41.67,5.28,39.77,20,99,100.0,ESP
3085,41.67,5.28,39.77,10,547,6.73246,ESP
3086,41.67,5.28,39.77,10,730,5.6504,ESP
3087,41.67,5.28,39.77,10,104,99.4085,ESP
3088,41.67,5.28,39.77,10,581,6.54799,ESP
3089,41.67,5.28,39.77,15,85,100.02679,ESP
3090,41.67,5.28,39.77,10,496,6.96121,ESP
3091,41.67,5.28,39.77,20,836,6.31786374969838,ESP
3092,41.67,5.28,39.77,15,531,7.8809,ESP
3093,41.67,5.28,39.77,20,412,17.8195125874689,ESP
3094,41.67,5.28,39.77,10,39,100.0,ESP
3095,41.67,5.28,39.77,10,477,7.332,ESP
3096,41.67,5.28,39.77,15,394,18.26619,ESP
3097,41.67,5.28,39.77,20,205,99.0147188932679,ESP
3098,41.67,5.28,39.77,10,475,7.41778,ESP
3099,41.67,5.28,39.77,20,640,7.08195930185789,ESP
3100,41.67,5.28,39.77,10,494,6.98596,ESP
3101,41.67,5.28,39.77,10,825,5.81898,ESP
3102,41.67,5.28,39.77,10,589,6.44282,ESP
3103,41.67,5.28,39.77,10,815,5.7608,ESP
3104,41.67,5.28,39.77,10,502,6.91182,ESP
3105,41.67,5.28,39.77,10,747,5.86767,ESP
3106,41.67,5.28,39.77,20,113,100.0,ESP
3107,41.67,5.28,39.77,10,237,92.83134,ESP
3108,41.67,5.28,39.77,10,555,6.69291,ESP
3109,41.67,5.28,39.77,20,655,6.96131263572742,ESP
3110,41.67,5.28,39.77,20,590,7.72540818788707,ESP
3111,41.67,5.28,39.77,15,845,5.01101,ESP
3112,41.67,5.28,39.77,10,554,6.6957,ESP
3113,41.67,5.28,39.77,20,779,6.4586181935172,ESP
3114,41.67,5.28,39.77,20,297,53.8928657604762,ESP
3115,41.67,5.28,39.77,10,56,99.9975,ESP
3116,41.67,5.28,39.77,15,819,4.99703,ESP
3117,41.67,5.28,39.77,10,228,95.0792,ESP
3118,41.67,5.28,39.77,10,90,99.72581,ESP
3119,41.67,5.28,39.77,20,631,7.18249819029999,ESP
3120,41.67,5.28,39.77,15,383,19.73162,ESP
3121,41.67,5.28,39.77,10,607,6.04645,ESP
3122,41.67,5.28,39.77,10,755,5.74439,ESP
3123,41.67,5.28,39.77,20,828,6.27764819432151,ESP
3124,41.67,5.28,39.77,20,427,16.6331537038526,ESP
3125,41.67,5.28,39.77,10,746,5.86194,ESP
3126,41.67,5.28,39.77,20,228,96.4811389045283,ESP
3127,41.67,5.28,39.77,20,51,100.0,ESP
3128,41.67,5.28,39.77,10,470,7.6396,ESP
3129,41.67,5.28,39.77,20,810,6.37818708276361,ESP
3130,41.67,5.28,39.77,20,739,6.51894152658244,ESP
3131,41.67,5.28,39.77,10,745,5.85544,ESP
3132,41.67,5.28,39.77,10,340,20.85387,ESP
3133,41.67,5.28,39.77,15,517,8.46041,ESP
3134,41.67,5.28,39.77,20,325,32.7193758545806,ESP
3135,41.67,5.28,39.77,15,930,5.01101,ESP
3136,41.67,5.28,39.77,20,331,31.1509691948846,ESP
3137,41.67,5.28,39.77,10,840,5.93378,ESP
3138,41.67,5.28,39.77,15,80,100.04109,ESP
