,C,H,O,heat_rate,T,mass_porc,biomass_PP
1654,48.95,1.38,48.41,10,150.400000000001,95.4626108998733,True
1655,48.95,1.38,48.41,10,136.0,96.0202788339671,True
1656,48.95,1.38,48.41,5,259.175000000009,58.6227239816578,True
1657,48.95,1.38,48.41,10,341.800000000008,31.4321926489227,True
1658,48.95,1.38,48.41,5,452.023,20.3293019763483,True
1659,48.95,1.38,48.41,10,582.400000000017,12.0912547528517,True
1660,48.95,1.38,48.41,5,80.9000000000019,99.3295969536886,True
1661,48.95,1.38,48.41,10,149.800000000001,95.4879594423321,True
1662,48.95,1.38,48.41,5,86.3000000000021,99.2759647099837,True
1663,48.95,1.38,48.41,5,222.800000000007,94.5295111420987,True
1664,48.95,1.38,48.41,5,144.800000000004,98.1765037140329,True
1665,48.95,1.38,48.41,5,132.200000000004,98.6591939073772,True
1666,48.95,1.38,48.41,10,713.670000000016,7.65525982256019,True
1667,48.95,1.38,48.41,15,687.766175000019,1.50699677072123,True
1668,48.95,1.38,48.41,15,507.580940000014,9.55328310010765,True
1669,48.95,1.38,48.41,10,587.800000000017,11.7363751584284,True
1670,48.95,1.38,48.41,10,276.400000000006,69.683143219265,True
1671,48.95,1.38,48.41,15,528.128705000014,8.665231431647,True
1672,48.95,1.38,48.41,5,243.800000000008,79.8342763669518,True
1673,48.95,1.38,48.41,5,864.190999999984,0.244026708857368,True
1674,48.95,1.38,48.41,15,649.458365000018,2.77179763186226,True
1675,48.95,1.38,48.41,5,676.214999999991,7.80617307125044,True
1676,48.95,1.38,48.41,15,503.667080000013,9.60710441334776,True
1677,48.95,1.38,48.41,5,694.07099999999,7.18940226864392,True
1678,48.95,1.38,48.41,5,261.650000000009,55.3243409938056,True
1679,48.95,1.38,48.41,10,797.170000000014,4.43599493029153,True
1680,48.95,1.38,48.41,5,330.007000000001,27.3819420235446,True
1681,48.95,1.38,48.41,15,238.503065000006,90.2852529601722,True
1682,48.95,1.38,48.41,10,195.400000000003,93.1812420785805,True
1683,48.95,1.38,48.41,5,592.886999999994,11.3190850339224,True
1684,48.95,1.38,48.41,5,86.6000000000021,99.2759647099837,True
1685,48.95,1.38,48.41,10,231.400000000004,89.7845373891002,True
1686,48.95,1.38,48.41,15,728.086175000018,0.18837459634019,True
1687,48.95,1.38,48.41,10,362.800000000009,27.5792141951838,True
1688,48.95,1.38,48.41,5,580.982999999995,12.0431203239388,True
1689,48.95,1.38,48.41,10,48.9999999999985,99.746514575412,True
1690,48.95,1.38,48.41,10,352.600000000009,29.4550063371357,True
1691,48.95,1.38,48.41,5,283.475000000012,30.7607733769543,True
1692,48.95,1.38,48.41,10,70.5999999999983,98.8593155893537,True
1693,48.95,1.38,48.41,5,33.5000000000001,99.8122871470329,True
1694,48.95,1.38,48.41,5,236.900000000008,85.3852135904106,True
1695,48.95,1.38,48.41,15,527.150240000014,8.69214208826696,True
1696,48.95,1.38,48.41,5,417.303000000001,22.3941433589874,True
1697,48.95,1.38,48.41,10,131.8,96.1723700887199,True
1698,48.95,1.38,48.41,10,530.200000000015,15.0063371356148,True
1699,48.95,1.38,48.41,15,368.63891000001,17.6264800861141,True
1700,48.95,1.38,48.41,5,141.200000000004,98.3910326888526,True
1701,48.95,1.38,48.41,10,42.9999999999986,99.8225602027884,True
1702,48.95,1.38,48.41,5,268.17500000001,47.0381593413961,True
1703,48.95,1.38,48.41,10,486.400000000014,18.4283903675539,True
1704,48.95,1.38,48.41,10,362.200000000009,27.7313054499367,True
1705,48.95,1.38,48.41,5,249.200000000008,74.4978681183128,True
1706,48.95,1.38,48.41,15,637.716785000017,2.96017222820235,True
1707,48.95,1.38,48.41,5,119.300000000003,98.7932745166395,True
1708,48.95,1.38,48.41,10,563.200000000017,13.1558935361217,True
1709,48.95,1.38,48.41,5,79.7000000000019,99.3295969536886,True
1710,48.95,1.38,48.41,10,45.3999999999986,99.8225602027884,True
1711,48.95,1.38,48.41,10,213.400000000003,92.1673003802282,True
1712,48.95,1.38,48.41,5,283.925000000012,30.5998766458395,True
1713,48.95,1.38,48.41,10,482.800000000014,18.6058301647656,True
1714,48.95,1.38,48.41,5,64.1000000000013,99.4368614410985,True
1715,48.95,1.38,48.41,5,581.974999999995,12.0163042020863,True
1716,48.95,1.38,48.41,10,126.4,96.5525982256021,True
1717,48.95,1.38,48.41,15,470.399270000013,11.0064585575889,True
1718,48.95,1.38,48.41,10,673.590000000017,9.15082382762993,True
1719,48.95,1.38,48.41,15,57.4870400000006,98.8966630785791,True
1720,48.95,1.38,48.41,5,106.700000000003,98.9273551259017,True
1721,48.95,1.38,48.41,10,710.330000000016,7.80735107731305,True
1722,48.95,1.38,48.41,10,767.110000000015,6.48922686945501,True
1723,48.95,1.38,48.41,10,206.200000000003,92.5982256020279,True
1724,48.95,1.38,48.41,5,111.800000000003,98.8469067603443,True
1725,48.95,1.38,48.41,5,279.425000000011,32.503821297364,True
1726,48.95,1.38,48.41,5,99.2000000000025,99.0882518570165,True
1727,48.95,1.38,48.41,5,115.100000000003,98.7932745166395,True
1728,48.95,1.38,48.41,5,184.400000000006,96.3261913062134,True
1729,48.95,1.38,48.41,5,351.831000000001,26.0947681746267,True
1730,48.95,1.38,48.41,5,113.300000000003,98.8200906384919,True
1731,48.95,1.38,48.41,10,458.200000000013,20.3295310519645,True
1732,48.95,1.38,48.41,10,338.800000000008,32.1419518377693,True
1733,48.95,1.38,48.41,10,277.600000000006,69.1254752851711,True
1734,48.95,1.38,48.41,5,160.100000000005,97.3452039366068,True
1735,48.95,1.38,48.41,5,177.200000000006,96.6479847684428,True
1736,48.95,1.38,48.41,5,107.300000000003,98.9273551259017,True
1737,48.95,1.38,48.41,10,445.000000000012,21.2674271229405,True
1738,48.95,1.38,48.41,10,626.830000000018,9.68314321926493,True
1739,48.95,1.38,48.41,15,86.8409900000014,97.497308934338,True
1740,48.95,1.38,48.41,10,227.200000000004,90.5449936628644,True
1741,48.95,1.38,48.41,5,403.415000000002,23.5472365986431,True
1742,48.95,1.38,48.41,5,106.100000000003,98.9273551259017,True
1743,48.95,1.38,48.41,5,137.300000000004,98.5787455418198,True
1744,48.95,1.38,48.41,5,42.2000000000004,99.7318387814755,True
1745,48.95,1.38,48.41,15,79.9917350000012,98.0086114101184,True
1746,48.95,1.38,48.41,5,222.200000000007,94.5563272639511,True
1747,48.95,1.38,48.41,5,107.000000000003,98.9273551259017,True
1748,48.95,1.38,48.41,10,308.800000000007,55.8681875792142,True
1749,48.95,1.38,48.41,5,603.798999999994,10.8095787187258,True
1750,48.95,1.38,48.41,5,284.375,30.3585315491674,True
1751,48.95,1.38,48.41,10,502.600000000014,16.8821292775665,True
1752,48.95,1.38,48.41,15,183.709025000004,93.1916038751346,True
1753,48.95,1.38,48.41,15,719.266175000018,0.349838536060325,True
1754,48.95,1.38,48.41,5,557.174999999996,13.1157651980371,True
1755,48.95,1.38,48.41,5,95.6000000000024,99.1687002225739,True
1756,48.95,1.38,48.41,15,540.848750000015,7.2658772874058,True
1757,48.95,1.38,48.41,15,322.651055000008,30.005382131324,True
1758,48.95,1.38,48.41,5,275.600000000011,33.6837306588721,True
1759,48.95,1.38,48.41,15,284.490920000007,73.8697524219591,True
1760,48.95,1.38,48.41,15,490.947035000013,9.95694294940799,True
1761,48.95,1.38,48.41,10,520.600000000015,15.5386565272497,True
1762,48.95,1.38,48.41,15,457.679225000012,11.3832077502692,True
1763,48.95,1.38,48.41,10,256.000000000005,82.6362484157161,True
1764,48.95,1.38,48.41,10,311.200000000007,55.3865652724969,True
1765,48.95,1.38,48.41,5,231.200000000008,88.9249416749351,True
1766,48.95,1.38,48.41,10,294.400000000006,61.5716096324462,True
1767,48.95,1.38,48.41,5,239.900000000008,83.3471883296238,True
1768,48.95,1.38,48.41,15,169.032050000004,93.9451022604951,True
1769,48.95,1.38,48.41,15,561.396515000015,6.13562970936495,True
1770,48.95,1.38,48.41,10,480.400000000014,18.7832699619772,True
1771,48.95,1.38,48.41,15,513.451730000014,9.14962325080731,True
1772,48.95,1.38,48.41,10,447.400000000012,21.0646387832699,True
1773,48.95,1.38,48.41,10,584.800000000018,11.8884664131813,True
1774,48.95,1.38,48.41,15,34.00388,99.6770721205597,True
1775,48.95,1.38,48.41,15,112.281080000002,96.259418729817,True
1776,48.95,1.38,48.41,5,191.000000000006,96.0580300876888,True
1777,48.95,1.38,48.41,5,252.200000000008,67.364779705559,True
1778,48.95,1.38,48.41,10,407.800000000011,23.2953105196451,True
1779,48.95,1.38,48.41,10,199.600000000003,93.0038022813688,True
1780,48.95,1.38,48.41,5,221.900000000007,94.5563272639511,True
1781,48.95,1.38,48.41,5,40.4000000000003,99.7854710251804,True
1782,48.95,1.38,48.41,10,125.8,96.5779467680609,True
1783,48.95,1.38,48.41,5,109.700000000003,98.9005390040493,True
1784,48.95,1.38,48.41,5,104.600000000003,98.9809873696067,True
1785,48.95,1.38,48.41,5,25.0999999999998,100.0,True
1786,48.95,1.38,48.41,5,255.575000000009,62.8060389906412,True
1787,48.95,1.38,48.41,10,590.800000000018,11.5082382762991,True
1788,48.95,1.38,48.41,10,368.800000000009,27.0975918884665,True
1789,48.95,1.38,48.41,5,200.000000000006,95.7898688691641,True
1790,48.95,1.38,48.41,5,667.286999999991,8.10115041162746,True
1791,48.95,1.38,48.41,10,58.5999999999984,99.467680608365,True
1792,48.95,1.38,48.41,5,792.690999999987,3.22061623448019,True
1793,48.95,1.38,48.41,5,31.7,99.8391032688853,True
1794,48.95,1.38,48.41,10,135.400000000001,96.0456273764259,True
1795,48.95,1.38,48.41,5,761.526999999988,4.53460620525061,True
1796,48.95,1.38,48.41,15,229.696880000006,91.0387513455329,True
1797,48.95,1.38,48.41,10,463.000000000013,19.9493029150824,True
1798,48.95,1.38,48.41,15,547.698005000015,6.78148546824549,True
1799,48.95,1.38,48.41,5,288.343,30.27808318361,True
1800,48.95,1.38,48.41,10,323.800000000008,43.447401774398,True
1801,48.95,1.38,48.41,5,721.846999999989,6.17038963825052,True
1802,48.95,1.38,48.41,5,189.200000000006,96.1384784532461,True
1803,48.95,1.38,48.41,15,231.653810000006,90.9849300322928,True
1804,48.95,1.38,48.41,5,442.103,20.78517604784,True
1805,48.95,1.38,48.41,10,358.000000000009,28.4664131812421,True
1806,48.95,1.38,48.41,15,506.602475000014,9.55328310010765,True
1807,48.95,1.38,48.41,5,764.502999999988,4.42734171784083,True
1808,48.95,1.38,48.41,5,154.700000000005,97.5865490332788,True
1809,48.95,1.38,48.41,5,255.125000000009,63.3959936713953,True
1810,48.95,1.38,48.41,10,353.200000000009,29.3029150823828,True
1811,48.95,1.38,48.41,5,191.900000000006,96.0312139658363,True
1812,48.95,1.38,48.41,10,524.800000000015,15.234474017744,True
1813,48.95,1.38,48.41,5,519.478999999997,14.8051808747419,True
1814,48.95,1.38,48.41,5,339.927000000001,26.6042744898233,True
1815,48.95,1.38,48.41,15,158.268935000003,94.5102260495156,True
1816,48.95,1.38,48.41,5,287.351,30.27808318361,True
1817,48.95,1.38,48.41,15,526.171775000014,8.69214208826696,True
1818,48.95,1.38,48.41,15,594.664325000016,4.41334768568357,True
1819,48.95,1.38,48.41,15,441.045320000012,12.9440258342304,True
1820,48.95,1.38,48.41,10,124.0,96.6539923954373,True
1821,48.95,1.38,48.41,10,382.60000000001,26.2357414448669,True
1822,48.95,1.38,48.41,10,60.3999999999984,99.3916349809887,True
1823,48.95,1.38,48.41,15,431.260670000011,13.7513455328311,True
1824,48.95,1.38,48.41,5,47.9000000000007,99.6513904159181,True
1825,48.95,1.38,48.41,5,233.600000000008,88.6835965782629,True
1826,48.95,1.38,48.41,5,381.591000000002,24.4321686197742,True
1827,48.95,1.38,48.41,5,712.91899999999,6.35810249121777,True
1828,48.95,1.38,48.41,10,557.200000000016,13.4600760456274,True
1829,48.95,1.38,48.41,10,691.960000000016,8.94803548795948,True
1830,48.95,1.38,48.41,10,319.600000000007,47.5285171102662,True
1831,48.95,1.38,48.41,10,537.400000000016,14.6768060836502,True
1832,48.95,1.38,48.41,10,762.100000000015,6.53992395437269,True
1833,48.95,1.38,48.41,10,254.800000000005,83.7262357414449,True
1834,48.95,1.38,48.41,5,140.600000000004,98.47148105441,True
1835,48.95,1.38,48.41,5,469.878999999999,18.559437934086,True
1836,48.95,1.38,48.41,5,266.15000000001,51.0605776192647,True
1837,48.95,1.38,48.41,15,250.244645000006,89.5048439181916,True
1838,48.95,1.38,48.41,5,46.1000000000006,99.6782065377706,True
1839,48.95,1.38,48.41,5,157.400000000005,97.5061006677214,True
1840,48.95,1.38,48.41,5,276.950000000011,33.3619371966426,True
1841,48.95,1.38,48.41,15,562.374980000015,6.05489773950488,True
1842,48.95,1.38,48.41,10,250.000000000005,84.9936628643853,True
1843,48.95,1.38,48.41,10,539.800000000016,14.4993662864386,True
1844,48.95,1.38,48.41,15,496.817825000013,9.7685683530678,True
1845,48.95,1.38,48.41,5,78.8000000000018,99.3564130755411,True
1846,48.95,1.38,48.41,15,613.255160000017,3.68675995694296,True
1847,48.95,1.38,48.41,5,272.450000000011,34.7027432892655,True
1848,48.95,1.38,48.41,5,274.475000000011,34.0591563648065,True
1849,48.95,1.38,48.41,5,788.790999999987,3.43514520929983,True
1850,48.95,1.38,48.41,15,378.42356000001,17.1689989235738,True
1851,48.95,1.38,48.41,10,41.7999999999986,99.8479087452471,True
1852,48.95,1.38,48.41,10,56.1999999999985,99.6197718631179,True
1853,48.95,1.38,48.41,10,545.800000000016,14.0937896070976,True
1854,48.95,1.38,48.41,5,573.046999999995,12.4185460298732,True
1855,48.95,1.38,48.41,5,388.535000000002,24.0835590356922,True
1856,48.95,1.38,48.41,5,46.4000000000006,99.6782065377706,True
1857,48.95,1.38,48.41,5,89.0000000000022,99.2491485881312,True
1858,48.95,1.38,48.41,5,485.750999999998,17.2722640851681,True
1859,48.95,1.38,48.41,10,489.400000000014,18.0988593155894,True
1860,48.95,1.38,48.41,5,192.800000000006,96.0043978439839,True
1861,48.95,1.38,48.41,5,200.300000000006,95.7630527473117,True
1862,48.95,1.38,48.41,10,110.2,97.2116603295311,True
1863,48.95,1.38,48.41,15,712.966175000018,0.565123789020473,True
1864,48.95,1.38,48.41,15,700.366175000019,0.968783638320812,True
1865,48.95,1.38,48.41,10,194.800000000003,93.1812420785805,True
1866,48.95,1.38,48.41,5,283.700000000012,30.6266927676919,True
1867,48.95,1.38,48.41,10,284.200000000006,65.8555133079849,True
1868,48.95,1.38,48.41,10,371.800000000009,26.8694550063372,True
1869,48.95,1.38,48.41,5,250.625000000008,72.8084524416079,True
1870,48.95,1.38,48.41,10,66.3999999999984,99.0367553865653,True
1871,48.95,1.38,48.41,5,58.7000000000011,99.4904936848034,True
1872,48.95,1.38,48.41,5,266.37500000001,50.3633584511008,True
1873,48.95,1.38,48.41,10,602.800000000018,10.6970849176173,True
1874,48.95,1.38,48.41,15,653.372225000018,2.7448869752422,True
1875,48.95,1.38,48.41,10,539.200000000016,14.575411913815,True
1876,48.95,1.38,48.41,10,494.800000000014,17.617237008872,True
1877,48.95,1.38,48.41,15,461.593085000012,11.221743810549,True
1878,48.95,1.38,48.41,5,67.7000000000014,99.410045319246,True
1879,48.95,1.38,48.41,5,133.100000000004,98.6591939073772,True
1880,48.95,1.38,48.41,10,641.860000000018,9.37896070975921,True
1881,48.95,1.38,48.41,5,90.5000000000023,99.2491485881312,True
1882,48.95,1.38,48.41,10,329.800000000008,38.8593155893536,True
1883,48.95,1.38,48.41,5,215.300000000007,94.8513046043282,True
1884,48.95,1.38,48.41,10,216.400000000004,91.8377693282637,True
1885,48.95,1.38,48.41,5,690.102999999991,7.35029899975868,True
1886,48.95,1.38,48.41,5,400.439000000002,23.654501086053,True
1887,48.95,1.38,48.41,10,267.400000000006,77.3130544993663,True
1888,48.95,1.38,48.41,10,269.200000000006,76.0456273764259,True
1889,48.95,1.38,48.41,5,175.100000000005,96.6748008902953,True
1890,48.95,1.38,48.41,10,427.000000000012,22.4841571609633,True
1891,48.95,1.38,48.41,10,695.300000000017,8.87198986058305,True
1892,48.95,1.38,48.41,10,291.400000000006,62.2560202788339,True
1893,48.95,1.38,48.41,15,601.513580000016,4.25188374596343,True
1894,48.95,1.38,48.41,10,449.800000000012,20.9632446134348,True
1895,48.95,1.38,48.41,15,734.386175000018,0.0807319698600676,True
1896,48.95,1.38,48.41,5,644.470999999992,8.98608243275859,True
1897,48.95,1.38,48.41,10,321.400000000008,46.1850443599494,True
1898,48.95,1.38,48.41,15,134.785775000003,95.6135629709365,True
1899,48.95,1.38,48.41,15,501.710150000013,9.66092572658777,True
1900,48.95,1.38,48.41,10,27.3999999999987,99.9493029150824,True
1901,48.95,1.38,48.41,15,62.3793650000007,98.735199138859,True
1902,48.95,1.38,48.41,10,623.490000000018,9.73384030418252,True
1903,48.95,1.38,48.41,5,830.390999999985,1.42393607036552,True
1904,48.95,1.38,48.41,5,49.7000000000007,99.6245742940656,True
1905,48.95,1.38,48.41,10,583.000000000017,12.0152091254753,True
1906,48.95,1.38,48.41,5,539.318999999996,13.9470649754632,True
1907,48.95,1.38,48.41,5,127.100000000004,98.7396422729346,True
1908,48.95,1.38,48.41,5,554.198999999996,13.1962135635945,True
1909,48.95,1.38,48.41,15,156.312005000003,94.6178686759957,True
1910,48.95,1.38,48.41,5,170.900000000005,96.8088814995575,True
1911,48.95,1.38,48.41,5,763.510999999988,4.45415783969323,True
1912,48.95,1.38,48.41,15,60.4224350000006,98.762109795479,True
1913,48.95,1.38,48.41,10,77.1999999999982,98.5044359949304,True
1914,48.95,1.38,48.41,10,265.600000000005,78.0481622306718,True
1915,48.95,1.38,48.41,5,184.700000000006,96.2725590625084,True
1916,48.95,1.38,48.41,5,299.255,29.5540478935936,True
1917,48.95,1.38,48.41,10,315.400000000007,52.2686945500634,True
1918,48.95,1.38,48.41,10,748.740000000015,6.76806083650189,True
1919,48.95,1.38,48.41,10,580.600000000017,12.1166032953106,True
1920,48.95,1.38,48.41,10,643.530000000018,9.37896070975921,True
1921,48.95,1.38,48.41,5,646.454999999992,8.9592663109061,True
1922,48.95,1.38,48.41,5,133.700000000004,98.6323777855247,True
1923,48.95,1.38,48.41,15,679.790780000019,1.85683530678156,True
1924,48.95,1.38,48.41,5,419.287000000001,22.3405111152826,True
1925,48.95,1.38,48.41,5,196.700000000006,95.8703172347215,True
1926,48.95,1.38,48.41,15,74.120945000001,98.2508073196986,True
1927,48.95,1.38,48.41,5,258.950000000009,58.6495401035103,True
1928,48.95,1.38,48.41,15,538.891820000014,7.53498385360606,True
1929,48.95,1.38,48.41,10,62.7999999999984,99.2648922686946,True
1930,48.95,1.38,48.41,5,865.490999999984,0.109946099595106,True
1931,48.95,1.38,48.41,5,427.223000000001,21.9382692874957,True
1932,48.95,1.38,48.41,5,713.91099999999,6.33128636936528,True
1933,48.95,1.38,48.41,15,590.750465000016,4.5748116254037,True
1934,48.95,1.38,48.41,15,336.349565000009,23.0893433799785,True
1935,48.95,1.38,48.41,5,54.8000000000009,99.5441259285082,True
1936,48.95,1.38,48.41,10,380.80000000001,26.3878326996198,True
1937,48.95,1.38,48.41,10,686.950000000017,8.99873257287707,True
1938,48.95,1.38,48.41,5,681.174999999991,7.56482797457831,True
1939,48.95,1.38,48.41,5,132.500000000004,98.6591939073772,True
1940,48.95,1.38,48.41,15,47.7023900000003,99.3003229278795,True
1941,48.95,1.38,48.41,5,281.450000000011,31.5652570325279,True
1942,48.95,1.38,48.41,5,280.550000000011,31.7529698854952,True
1943,48.95,1.38,48.41,5,369.687000000002,25.2634683972004,True
1944,48.95,1.38,48.41,5,235.100000000008,86.2165133678368,True
1945,48.95,1.38,48.41,10,487.600000000014,18.2256020278834,True
1946,48.95,1.38,48.41,15,659.243015000018,2.55651237890211,True
1947,48.95,1.38,48.41,5,621.654999999993,9.81738221018475,True
1948,48.95,1.38,48.41,15,355.918865000009,18.8643702906351,True
1949,48.95,1.38,48.41,5,843.390999999985,1.07532648628362,True
1950,48.95,1.38,48.41,5,103.700000000003,98.9809873696067,True
1951,48.95,1.38,48.41,5,89.9000000000023,99.2491485881312,True
1952,48.95,1.38,48.41,5,345.879000000001,26.4970100024134,True
1953,48.95,1.38,48.41,15,114.238010000002,96.205597416577,True
1954,48.95,1.38,48.41,10,478.600000000013,18.8593155893536,True
1955,48.95,1.38,48.41,5,123.200000000003,98.766458394787,True
1956,48.95,1.38,48.41,5,107.600000000003,98.9273551259017,True
1957,48.95,1.38,48.41,10,608.200000000018,10.4182509505704,True
1958,48.95,1.38,48.41,5,217.400000000007,94.7976723606232,True
1959,48.95,1.38,48.41,15,157.290470000003,94.5371367061357,True
1960,48.95,1.38,48.41,5,118.100000000003,98.7932745166395,True
1961,48.95,1.38,48.41,5,258.050000000009,59.6149204901988,True
1962,48.95,1.38,48.41,5,796.590999999987,3.08653562521793,True
1963,48.95,1.38,48.41,5,891.490999999983,0.0160896731116277,True
1964,48.95,1.38,48.41,10,795.500000000014,4.43599493029153,True
1965,48.95,1.38,48.41,10,509.800000000015,16.3498098859315,True
1966,48.95,1.38,48.41,15,658.264550000018,2.55651237890211,True
1967,48.95,1.38,48.41,5,52.1000000000008,99.5977581722132,True
1968,48.95,1.38,48.41,10,196.000000000003,93.1305449936628,True
1969,48.95,1.38,48.41,10,370.600000000009,26.8948035487959,True
1970,48.95,1.38,48.41,15,361.789655000009,18.2992465016146,True
1971,48.95,1.38,48.41,15,137.721170000003,95.4251883745964,True
1972,48.95,1.38,48.41,5,67.1000000000014,99.4368614410985,True
1973,48.95,1.38,48.41,15,283.512455000007,74.6232508073197,True
1974,48.95,1.38,48.41,10,380.20000000001,26.4131812420786,True
1975,48.95,1.38,48.41,15,55.5301100000005,98.9504843918191,True
1976,48.95,1.38,48.41,5,578.998999999995,12.0967525676437,True
1977,48.95,1.38,48.41,5,548.246999999996,13.4375586602666,True
1978,48.95,1.38,48.41,5,861.590999999984,0.297658952562254,True
1979,48.95,1.38,48.41,10,80.1999999999985,98.2762991128011,True
1980,48.95,1.38,48.41,5,211.400000000007,95.1462819447052,True
1981,48.95,1.38,48.41,15,64.3362950000008,98.681377825619,True
1982,48.95,1.38,48.41,10,57.3999999999984,99.5690747782003,True
1983,48.95,1.38,48.41,5,43.4000000000004,99.705022659623,True
1984,48.95,1.38,48.41,5,753.590999999988,4.82958354562762,True
1985,48.95,1.38,48.41,10,188.200000000003,94.1191381495564,True
1986,48.95,1.38,48.41,10,115.0,97.084917617237,True
1987,48.95,1.38,48.41,15,125.001125000003,95.8557588805167,True
1988,48.95,1.38,48.41,15,706.666175000018,0.753498385360663,True
1989,48.95,1.38,48.41,10,410.200000000011,23.1432192648923,True
1990,48.95,1.38,48.41,5,145.400000000004,98.1765037140329,True
1991,48.95,1.38,48.41,5,268.40000000001,46.9308948539862,True
1992,48.95,1.38,48.41,5,155.300000000005,97.5865490332788,True
1993,48.95,1.38,48.41,5,215.900000000007,94.8513046043282,True
1994,48.95,1.38,48.41,5,110.300000000003,98.9005390040493,True
1995,48.95,1.38,48.41,5,692.086999999991,7.2698506342013,True
1996,48.95,1.38,48.41,5,766.486999999988,4.37370947413585,True
1997,48.95,1.38,48.41,15,208.170650000005,92.1689989235737,True
1998,48.95,1.38,48.41,5,245.000000000008,79.0029765895257,True
1999,48.95,1.38,48.41,5,127.400000000004,98.7396422729346,True
2000,48.95,1.38,48.41,5,76.7000000000018,99.3564130755411,True
2001,48.95,1.38,48.41,10,576.400000000017,12.3700887198986,True
2002,48.95,1.38,48.41,15,71.185550000001,98.3584499461787,True
2003,48.95,1.38,48.41,5,27.1999999999998,99.9731838781476,True
2004,48.95,1.38,48.41,5,263.67500000001,53.7421898045105,True
2005,48.95,1.38,48.41,10,331.000000000008,38.5297845373891,True
2006,48.95,1.38,48.41,5,45.8000000000005,99.6782065377706,True
2007,48.95,1.38,48.41,15,511.494800000014,9.28417653390749,True
2008,48.95,1.38,48.41,10,418.600000000011,22.6869455006337,True
2009,48.95,1.38,48.41,15,292.318640000007,65.7696447793327,True
2010,48.95,1.38,48.41,10,460.600000000013,20.1267427122941,True
2011,48.95,1.38,48.41,10,400.600000000011,23.7262357414449,True
2012,48.95,1.38,48.41,5,540.310999999996,13.9202488536108,True
2013,48.95,1.38,48.41,15,367.66044500001,17.6533907427342,True
2014,48.95,1.38,48.41,5,96.2000000000024,99.1418841007214,True
2015,48.95,1.38,48.41,10,304.000000000007,57.5411913814956,True
2016,48.95,1.38,48.41,5,702.99899999999,6.89442492826691,True
2017,48.95,1.38,48.41,10,391.00000000001,24.8922686945501,True
2018,48.95,1.38,48.41,15,271.770875000007,83.6383207750269,True
2019,48.95,1.38,48.41,15,338.306495000009,22.2012917115178,True
2020,48.95,1.38,48.41,10,136.600000000001,96.0202788339671,True
2021,48.95,1.38,48.41,5,191.600000000006,96.0312139658363,True
2022,48.95,1.38,48.41,5,118.700000000003,98.7932745166395,True
2023,48.95,1.38,48.41,5,247.400000000008,76.8040545976241,True
2024,48.95,1.38,48.41,15,552.590330000015,6.64693218514531,True
2025,48.95,1.38,48.41,5,43.7000000000005,99.705022659623,True
2026,48.95,1.38,48.41,10,119.2,96.9835234474018,True
2027,48.95,1.38,48.41,10,171.400000000002,94.8795944233207,True
2028,48.95,1.38,48.41,5,879.790999999984,0.0402241827787834,True
2029,48.95,1.38,48.41,10,656.890000000017,9.22686945500636,True
2030,48.95,1.38,48.41,10,313.000000000007,54.0937896070976,True
2031,48.95,1.38,48.41,5,63.2000000000012,99.4636775629509,True
2032,48.95,1.38,48.41,10,712.000000000016,7.80735107731305,True
2033,48.95,1.38,48.41,5,122.300000000003,98.766458394787,True
2034,48.95,1.38,48.41,10,247.000000000005,86.1850443599493,True
2035,48.95,1.38,48.41,5,52.4000000000008,99.5977581722132,True
2036,48.95,1.38,48.41,15,596.621255000016,4.35952637244356,True
2037,48.95,1.38,48.41,10,373.600000000009,26.7173637515843,True
2038,48.95,1.38,48.41,10,54.3999999999985,99.6704689480355,True
2039,48.95,1.38,48.41,10,186.400000000002,94.169835234474,True
2040,48.95,1.38,48.41,5,250.100000000008,73.5056716097718,True
2041,48.95,1.38,48.41,10,175.000000000002,94.8035487959443,True
2042,48.95,1.38,48.41,10,610.000000000018,10.1901140684411,True
2043,48.95,1.38,48.41,10,472.000000000013,19.214195183777,True
2044,48.95,1.38,48.41,15,259.050830000006,87.9978471474704,True
2045,48.95,1.38,48.41,5,148.400000000004,97.9887908610657,True
2046,48.95,1.38,48.41,15,299.167895000008,58.1539289558665,True
2047,48.95,1.38,48.41,10,250.600000000005,84.8162230671736,True
2048,48.95,1.38,48.41,10,32.1999999999987,99.873257287706,True
2049,48.95,1.38,48.41,15,52.5947150000004,99.1388589881593,True
2050,48.95,1.38,48.41,5,79.4000000000018,99.3295969536886,True
2051,48.95,1.38,48.41,10,245.200000000005,86.7173637515844,True
2052,48.95,1.38,48.41,5,241.400000000008,82.4622563084927,True
2053,48.95,1.38,48.41,5,498.646999999998,16.280067576627,True
2054,48.95,1.38,48.41,5,399.447000000002,23.654501086053,True
2055,48.95,1.38,48.41,15,685.246175000019,1.53390742734128,True
2056,48.95,1.38,48.41,15,739.426175000018,0.0538213132401088,True
2057,48.95,1.38,48.41,10,141.400000000001,95.766793409379,True
2058,48.95,1.38,48.41,10,514.000000000015,16.0709759188847,True
2059,48.95,1.38,48.41,10,259.000000000005,81.2167300380228,True
2060,48.95,1.38,48.41,10,403.000000000011,23.4727503168568,True
2061,48.95,1.38,48.41,10,575.200000000017,12.3954372623574,True
2062,48.95,1.38,48.41,5,618.678999999993,9.92464669759462,True
2063,48.95,1.38,48.41,10,202.000000000003,92.8263624841572,True
2064,48.95,1.38,48.41,15,249.266180000006,89.5317545748117,True
