,C,H,O,heat_rate,T,mass_porc,biomass_MV
747,78.78,0.82,19.91,10,225.320000000005,96.1832061068703,True
748,78.78,0.82,19.91,20,331.619999999999,91.8251928020566,True
749,78.78,0.82,19.91,10,593.40000000001,29.8403886190146,True
750,78.78,0.82,19.91,20,706.68000000001,21.8680377035133,True
751,78.78,0.82,19.91,20,371.099999999999,87.6606683804627,True
752,78.78,0.82,19.91,10,159.100000000004,97.9875086745316,True
753,78.78,0.82,19.91,20,739.580000000012,19.7257926306769,True
754,78.78,0.82,19.91,20,558.160000000002,33.7275064267352,True
755,78.78,0.82,19.91,20,711.38000000001,21.7309340188518,True
756,78.78,0.82,19.91,10,551.26000000001,31.7140874392783,True
757,78.78,0.82,19.91,15,685.369999999994,16.7886940234974,True
758,78.78,0.82,19.91,10,105.780000000003,98.8202637057599,True
759,78.78,0.82,19.91,10,726.700000000013,22.0159611380985,True
760,78.78,0.82,19.91,15,675.919999999994,17.7251830410352,True
761,78.78,0.82,19.91,15,715.609999999996,15.7330154946365,True
762,78.78,0.82,19.91,20,185.92,97.9948586118252,True
763,78.78,0.82,19.91,20,341.959999999999,91.1053984575835,True
764,78.78,0.82,19.91,20,240.439999999999,97.4464438731791,True
765,78.78,0.82,19.91,15,67.3399999999979,99.6083773199387,True
766,78.78,0.82,19.91,10,442.040000000008,53.4524635669674,True
767,78.78,0.82,19.91,20,491.419999999999,60.3598971722365,True
768,78.78,0.82,19.91,10,292.400000000006,89.1221374045802,True
769,78.78,0.82,19.91,20,257.359999999999,96.9151670951156,True
770,78.78,0.82,19.91,20,543.120000000001,34.8071979434447,True
771,78.78,0.82,19.91,20,298.719999999999,95.4413024850043,True
772,78.78,0.82,19.91,10,27.5200000000015,99.9479528105482,True
773,78.78,0.82,19.91,15,700.489999999995,16.0395028094671,True
774,78.78,0.82,19.91,10,522.020000000009,35.3400416377515,True
775,78.78,0.82,19.91,10,212.420000000004,96.5128383067314,True
776,78.78,0.82,19.91,15,231.769999999997,95.2835007662183,True
777,78.78,0.82,19.91,20,546.880000000001,34.3273350471294,True
778,78.78,0.82,19.91,20,368.279999999999,88.1062553556126,True
779,78.78,0.82,19.91,10,835.060000000013,10.1492019430951,True
780,78.78,0.82,19.91,10,121.260000000003,98.646773074254,True
781,78.78,0.82,19.91,20,300.599999999999,95.3727506426735,True
782,78.78,0.82,19.91,20,802.560000000016,16.4181662382176,True
783,78.78,0.82,19.91,10,155.660000000004,98.0916030534351,True
784,78.78,0.82,19.91,20,745.220000000012,19.057412167952,True
785,78.78,0.82,19.91,10,326.800000000006,81.263011797363,True
786,78.78,0.82,19.91,20,654.980000000007,24.8843187660668,True
787,78.78,0.82,19.91,10,195.220000000004,96.9812630117974,True
788,78.78,0.82,19.91,20,265.819999999999,96.4181662382176,True
789,78.78,0.82,19.91,10,584.80000000001,30.1353226925746,True
790,78.78,0.82,19.91,20,523.38,39.4344473007712,True
791,78.78,0.82,19.91,20,679.420000000009,23.4961439588689,True
792,78.78,0.82,19.91,15,777.979999999999,10.5227311425166,True
793,78.78,0.82,19.91,10,316.480000000006,82.7723802914643,True
794,78.78,0.82,19.91,10,104.920000000003,98.8202637057599,True
795,78.78,0.82,19.91,10,725.840000000013,22.0853573907009,True
796,78.78,0.82,19.91,10,823.020000000014,12.2657876474671,True
797,78.78,0.82,19.91,10,856.560000000011,9.55933379597499,True
798,78.78,0.82,19.91,20,446.299999999999,73.3161953727506,True
799,78.78,0.82,19.91,20,525.26,38.4747215081405,True
800,78.78,0.82,19.91,10,691.440000000012,25.8501040943789,True
801,78.78,0.82,19.91,20,387.079999999999,85.2784918594687,True
802,78.78,0.82,19.91,10,433.440000000008,54.9965301873699,True
803,78.78,0.82,19.91,15,392.419999999996,77.6093989443215,True
804,78.78,0.82,19.91,10,656.180000000011,28.088133240805,True
805,78.78,0.82,19.91,10,345.720000000006,76.8390006939625,True
806,78.78,0.82,19.91,20,121.06,98.8517566409597,True
807,78.78,0.82,19.91,10,713.800000000012,22.883414295628,True
808,78.78,0.82,19.91,20,98.4999999999998,99.057412167952,True
809,78.78,0.82,19.91,20,521.499999999999,40.1713796058269,True
810,78.78,0.82,19.91,10,887.520000000007,7.87647467036781,True
811,78.78,0.82,19.91,10,85.1400000000024,99.0111034004164,True
812,78.78,0.82,19.91,10,389.580000000007,61.2248438584316,True
813,78.78,0.82,19.91,20,429.379999999999,76.2296486718081,True
814,78.78,0.82,19.91,15,390.529999999996,78.0691299165674,True
815,78.78,0.82,19.91,20,771.540000000014,17.8234790059983,True
816,78.78,0.82,19.91,20,182.16,98.0291345329905,True
817,78.78,0.82,19.91,20,124.82,98.783204798629,True
818,78.78,0.82,19.91,20,423.739999999999,76.949443016281,True
819,78.78,0.82,19.91,10,547.82000000001,31.9396252602359,True
820,78.78,0.82,19.91,10,543.52000000001,32.4774462179042,True
821,78.78,0.82,19.91,10,728.420000000013,21.9812630117974,True
822,78.78,0.82,19.91,10,836.780000000013,10.1492019430951,True
823,78.78,0.82,19.91,15,203.419999999997,97.3437766048016,True
824,78.78,0.82,19.91,10,542.66000000001,32.4774462179042,True
825,78.78,0.82,19.91,10,414.520000000008,56.6620402498265,True
826,78.78,0.82,19.91,20,828.880000000017,15.2013710368466,True
827,78.78,0.82,19.91,10,286.380000000006,90.2151283830673,True
828,78.78,0.82,19.91,15,543.619999999995,31.2787331857654,True
829,78.78,0.82,19.91,15,717.499999999996,15.7330154946365,True
830,78.78,0.82,19.91,20,372.039999999999,87.64353041988,True
831,78.78,0.82,19.91,15,832.790000000002,6.45326068448836,True
832,78.78,0.82,19.91,10,216.720000000004,96.3740458015267,True
833,78.78,0.82,19.91,10,406.780000000008,57.8070784177655,True
834,78.78,0.82,19.91,10,346.580000000006,76.7869535045107,True
835,78.78,0.82,19.91,10,165.120000000004,97.883414295628,True
836,78.78,0.82,19.91,20,87.2199999999999,99.1602399314481,True
837,78.78,0.82,19.91,15,418.879999999995,68.7893751064192,True
838,78.78,0.82,19.91,10,613.180000000011,29.2852185981957,True
839,78.78,0.82,19.91,15,785.54,9.41597139451729,True
840,78.78,0.82,19.91,10,340.560000000006,79.2158223455933,True
841,78.78,0.82,19.91,10,702.620000000012,23.6120749479528,True
842,78.78,0.82,19.91,10,300.140000000006,87.94240111034,True
843,78.78,0.82,19.91,20,737.700000000012,19.7429305912597,True
844,78.78,0.82,19.91,10,223.600000000005,96.2005551700208,True
845,78.78,0.82,19.91,20,471.679999999999,67.2664952870608,True
846,78.78,0.82,19.91,15,509.599999999995,48.9528350076622,True
847,78.78,0.82,19.91,20,252.659999999999,97.1893744644387,True
848,78.78,0.82,19.91,10,528.900000000009,33.6398334489938,True
849,78.78,0.82,19.91,15,398.089999999996,73.0631704410012,True
850,78.78,0.82,19.91,10,173.720000000004,97.6058292852186,True
851,78.78,0.82,19.91,20,314.699999999999,93.796058269066,True
852,78.78,0.82,19.91,10,227.040000000005,95.9750173490632,True
853,78.78,0.82,19.91,20,263.939999999999,96.4867180805484,True
854,78.78,0.82,19.91,20,364.519999999999,88.7917737789203,True
855,78.78,0.82,19.91,20,570.380000000002,33.1448157669237,True
856,78.78,0.82,19.91,20,66.5399999999999,99.3830334190231,True
857,78.78,0.82,19.91,10,678.540000000012,26.9257460097155,True
858,78.78,0.82,19.91,20,457.579999999999,71.2253641816624,True
859,78.78,0.82,19.91,20,200.96,97.8577549271637,True
860,78.78,0.82,19.91,20,674.720000000008,23.7874892887746,True
861,78.78,0.82,19.91,15,118.369999999998,99.0805380555082,True
862,78.78,0.82,19.91,10,228.760000000005,95.9229701596114,True
863,78.78,0.82,19.91,20,785.640000000015,17.172236503856,True
864,78.78,0.82,19.91,20,604.220000000004,28.1748071979434,True
865,78.78,0.82,19.91,20,765.900000000014,18.0462724935733,True
866,78.78,0.82,19.91,20,793.160000000015,16.8123393316195,True
867,78.78,0.82,19.91,10,473.000000000009,49.2366412213741,True
868,78.78,0.82,19.91,20,284.619999999999,95.9897172236504,True
869,78.78,0.82,19.91,10,422.260000000008,56.0027758501041,True
870,78.78,0.82,19.91,10,853.120000000011,9.55933379597499,True
871,78.78,0.82,19.91,20,482.959999999999,62.827763496144,True
872,78.78,0.82,19.91,10,474.720000000009,49.2192921582235,True
873,78.78,0.82,19.91,10,278.640000000005,90.5621096460791,True
874,78.78,0.82,19.91,20,651.220000000007,25.3299057412168,True
875,78.78,0.82,19.91,20,734.880000000012,19.8114824335904,True
876,78.78,0.82,19.91,10,744.760000000013,20.6627342123525,True
877,78.78,0.82,19.91,15,367.849999999996,82.8026562233952,True
878,78.78,0.82,19.91,20,892.800000000021,12.133676092545,True
879,78.78,0.82,19.91,10,476.440000000009,48.9764052741152,True
880,78.78,0.82,19.91,10,540.94000000001,32.529493407356,True
881,78.78,0.82,19.91,20,751.800000000013,18.6461011139675,True
882,78.78,0.82,19.91,20,132.34,98.7146529562981,True
883,78.78,0.82,19.91,10,831.620000000013,10.8605135322692,True
884,78.78,0.82,19.91,10,900.420000000005,7.07841776544063,True
885,78.78,0.82,19.91,15,135.379999999997,98.9102673250468,True
886,78.78,0.82,19.91,10,654.460000000011,28.1054823039556,True
887,78.78,0.82,19.91,20,664.380000000008,24.4730077120823,True
888,78.78,0.82,19.91,20,622.080000000005,26.8723221936589,True
889,78.78,0.82,19.91,10,58.480000000002,99.3580846634282,True
890,78.78,0.82,19.91,10,277.780000000005,90.5794587092297,True
891,78.78,0.82,19.91,20,634.300000000006,26.1182519280206,True
892,78.78,0.82,19.91,10,51.6000000000019,99.4968771686329,True
893,78.78,0.82,19.91,20,668.140000000008,24.26735218509,True
894,78.78,0.82,19.91,10,272.620000000005,90.8049965301874,True
895,78.78,0.82,19.91,10,91.1600000000025,98.9590562109646,True
896,78.78,0.82,19.91,20,732.060000000012,19.8971722365038,True
897,78.78,0.82,19.91,10,321.640000000006,82.4080499653019,True
898,78.78,0.82,19.91,10,841.940000000012,10.0798056904927,True
899,78.78,0.82,19.91,20,532.78,35.955441302485,True
900,78.78,0.82,19.91,20,530.9,36.1439588688946,True
901,78.78,0.82,19.91,20,238.56,97.4635818337617,True
902,78.78,0.82,19.91,15,269.569999999997,93.1551166354504,True
903,78.78,0.82,19.91,20,626.780000000006,26.6838046272493,True
904,78.78,0.82,19.91,15,447.229999999995,61.7912480844543,True
905,78.78,0.82,19.91,10,896.980000000006,7.21721027064539,True
906,78.78,0.82,19.91,20,388.959999999999,85.1585261353898,True
907,78.78,0.82,19.91,10,267.460000000005,91.3601665510062,True
908,78.78,0.82,19.91,15,653.239999999994,20.3473522901413,True
909,78.78,0.82,19.91,10,876.340000000008,8.32755031228315,True
910,78.78,0.82,19.91,15,898.940000000006,4.12055167716671,True
911,78.78,0.82,19.91,10,872.900000000008,8.32755031228315,True
912,78.78,0.82,19.91,20,199.08,97.8748928877463,True
913,78.78,0.82,19.91,20,166.18,98.2690659811482,True
914,78.78,0.82,19.91,10,466.980000000008,50.1561415683553,True
915,78.78,0.82,19.91,10,552.12000000001,31.6446911866759,True
916,78.78,0.82,19.91,20,216.0,97.7206512425021,True
917,78.78,0.82,19.91,10,550.40000000001,31.76613462873,True
918,78.78,0.82,19.91,15,345.169999999996,85.5269879107781,True
919,78.78,0.82,19.91,15,483.139999999995,56.7171803167035,True
920,78.78,0.82,19.91,10,146.200000000003,98.2824427480916,True
921,78.78,0.82,19.91,20,760.260000000013,18.3204798628963,True
922,78.78,0.82,19.91,20,234.8,97.5321336760925,True
923,78.78,0.82,19.91,15,318.709999999996,88.7621317895454,True
924,78.78,0.82,19.91,15,532.279999999995,38.123616550315,True
925,78.78,0.82,19.91,20,410.579999999999,80.6512425021422,True
926,78.78,0.82,19.91,10,866.020000000009,9.22970159611381,True
927,78.78,0.82,19.91,20,902.200000000022,9.70008568980289,True
928,78.78,0.82,19.91,10,670.800000000012,27.2206800832755,True
929,78.78,0.82,19.91,20,649.340000000007,25.4498714652956,True
930,78.78,0.82,19.91,10,29.2400000000015,99.9306037473976,True
931,78.78,0.82,19.91,20,397.419999999999,84.4730077120822,True
932,78.78,0.82,19.91,20,389.899999999999,85.1071122536418,True
933,78.78,0.82,19.91,10,441.180000000008,53.5218598195698,True
934,78.78,0.82,19.91,15,88.1299999999978,99.4381065894772,True
935,78.78,0.82,19.91,20,274.279999999999,96.229648671808,True
936,78.78,0.82,19.91,15,498.259999999995,51.898518644645,True
937,78.78,0.82,19.91,10,161.680000000004,97.970159611381,True
938,78.78,0.82,19.91,20,443.479999999999,73.8303341902313,True
939,78.78,0.82,19.91,15,93.7999999999977,99.404052443385,True
940,78.78,0.82,19.91,20,396.479999999999,84.4901456726649,True
941,78.78,0.82,19.91,10,548.68000000001,31.9049271339347,True
942,78.78,0.82,19.91,20,746.160000000013,19.0231362467866,True
943,78.78,0.82,19.91,20,137.04,98.6632390745501,True
944,78.78,0.82,19.91,10,30.9600000000016,99.8785565579459,True
945,78.78,0.82,19.91,10,743.040000000013,21.3393476752255,True
946,78.78,0.82,19.91,10,107.500000000003,98.8029146426093,True
947,78.78,0.82,19.91,10,425.700000000008,55.7425399028453,True
948,78.78,0.82,19.91,10,750.780000000013,20.2984038861901,True
949,78.78,0.82,19.91,15,728.839999999997,14.6603098927294,True
950,78.78,0.82,19.91,15,369.739999999996,82.0194108632726,True
951,78.78,0.82,19.91,20,508.339999999999,49.8200514138817,True
952,78.78,0.82,19.91,20,564.740000000002,33.4361610968295,True
953,78.78,0.82,19.91,20,539.36,34.9785775492716,True
954,78.78,0.82,19.91,10,568.46000000001,30.8466342817488,True
955,78.78,0.82,19.91,20,290.259999999999,95.73264781491,True
956,78.78,0.82,19.91,10,186.620000000004,97.3108952116586,True
957,78.78,0.82,19.91,20,393.659999999999,84.6615252784918,True
958,78.78,0.82,19.91,10,531.480000000009,33.3275503122831,True
959,78.78,0.82,19.91,20,572.260000000002,33.0934018851757,True
960,78.78,0.82,19.91,10,898.700000000006,7.07841776544063,True
961,78.78,0.82,19.91,20,86.2799999999999,99.1602399314481,True
962,78.78,0.82,19.91,10,596.840000000011,29.7536433032616,True
963,78.78,0.82,19.91,20,657.800000000007,24.7300771208226,True
964,78.78,0.82,19.91,10,74.8200000000023,99.1498959056211,True
965,78.78,0.82,19.91,20,428.439999999999,76.2467866323907,True
966,78.78,0.82,19.91,20,280.859999999999,96.0582690659811,True
967,78.78,0.82,19.91,20,142.68,98.6461011139674,True
968,78.78,0.82,19.91,10,614.040000000011,29.2852185981957,True
969,78.78,0.82,19.91,20,70.2999999999999,99.3144815766923,True
970,78.78,0.82,19.91,20,251.719999999999,97.2236503856041,True
971,78.78,0.82,19.91,20,192.5,97.9434447300771,True
972,78.78,0.82,19.91,10,657.900000000011,28.0707841776544,True
973,78.78,0.82,19.91,10,344.000000000006,77.2380291464261,True
974,78.78,0.82,19.91,10,684.560000000012,26.4746703678001,True
975,78.78,0.82,19.91,15,632.449999999994,22.3735739826324,True
976,78.78,0.82,19.91,15,488.809999999995,55.4060956921505,True
977,78.78,0.82,19.91,10,776.580000000013,18.2859125607217,True
978,78.78,0.82,19.91,10,565.02000000001,31.0201249132547,True
979,78.78,0.82,19.91,10,852.260000000011,9.55933379597499,True
980,78.78,0.82,19.91,10,755.940000000013,19.8299791811242,True
981,78.78,0.82,19.91,20,631.480000000006,26.3239074550128,True
982,78.78,0.82,19.91,15,658.909999999994,19.8024859526647,True
983,78.78,0.82,19.91,20,478.259999999999,64.318766066838,True
984,78.78,0.82,19.91,10,415.380000000008,56.6446911866759,True
985,78.78,0.82,19.91,10,482.460000000009,48.646773074254,True
986,78.78,0.82,19.91,20,405.879999999999,81.4738646101113,True
987,78.78,0.82,19.91,15,384.859999999996,78.6991316192746,True
988,78.78,0.82,19.91,10,376.680000000007,65.6662040249827,True
989,78.78,0.82,19.91,20,807.260000000016,16.229648671808,True
990,78.78,0.82,19.91,20,111.66,98.9203084832904,True
991,78.78,0.82,19.91,20,808.200000000016,16.1610968294773,True
992,78.78,0.82,19.91,15,337.609999999996,86.2761791248084,True
993,78.78,0.82,19.91,10,179.740000000004,97.4843858431645,True
994,78.78,0.82,19.91,15,838.460000000002,6.38515239230376,True
995,78.78,0.82,19.91,20,855.200000000019,14.3101970865467,True
996,78.78,0.82,19.91,20,427.499999999999,76.2982005141388,True
997,78.78,0.82,19.91,10,764.540000000013,19.4482997918112,True
998,78.78,0.82,19.91,15,817.670000000001,7.25353311765705,True
999,78.78,0.82,19.91,20,703.86000000001,22.0394173093401,True
1000,78.78,0.82,19.91,20,812.900000000016,15.8868894601542,True
1001,78.78,0.82,19.91,10,49.8800000000019,99.4968771686329,True
1002,78.78,0.82,19.91,10,513.420000000009,36.8494101318529,True
1003,78.78,0.82,19.91,20,226.34,97.6349614395887,True
1004,78.78,0.82,19.91,15,141.049999999997,98.8421590328622,True
1005,78.78,0.82,19.91,10,587.38000000001,30.117973629424,True
1006,78.78,0.82,19.91,10,590.82000000001,30.0659264399723,True
1007,78.78,0.82,19.91,10,306.160000000006,85.8605135322692,True
1008,78.78,0.82,19.91,20,662.500000000008,24.5929734361611,True
1009,78.78,0.82,19.91,10,282.080000000006,90.4927133934767,True
1010,78.78,0.82,19.91,15,638.119999999994,21.6924910607867,True
1011,78.78,0.82,19.91,20,686.940000000009,23.1876606683804,True
1012,78.78,0.82,19.91,15,110.809999999998,99.2167546398774,True
1013,78.78,0.82,19.91,10,642.420000000011,28.6259541984733,True
1014,78.78,0.82,19.91,20,818.540000000017,15.6469580119966,True
1015,78.78,0.82,19.91,15,165.619999999997,98.4164822067087,True
1016,78.78,0.82,19.91,20,484.839999999999,62.5535561268209,True
1017,78.78,0.82,19.91,10,782.600000000013,18.1818181818182,True
1018,78.78,0.82,19.91,10,683.700000000012,26.5787647467037,True
1019,78.78,0.82,19.91,20,862.720000000019,13.9674378748928,True
1020,78.78,0.82,19.91,10,191.780000000004,97.0853573907009,True
1021,78.78,0.82,19.91,10,111.800000000003,98.7335183900069,True
1022,78.78,0.82,19.91,20,277.099999999999,96.1610968294773,True
1023,78.78,0.82,19.91,10,112.660000000003,98.6988202637058,True
1024,78.78,0.82,19.91,10,86.0000000000025,99.0111034004164,True
1025,78.78,0.82,19.91,10,817.000000000014,13.1158917418459,True
1026,78.78,0.82,19.91,15,330.049999999996,87.3318576536693,True
1027,78.78,0.82,19.91,20,347.599999999999,90.6769494430163,True
1028,78.78,0.82,19.91,20,568.500000000002,33.1962296486718,True
1029,78.78,0.82,19.91,10,840.220000000012,10.0798056904927,True
1030,78.78,0.82,19.91,15,530.389999999995,39.6219989783756,True
1031,78.78,0.82,19.91,10,756.800000000013,19.7605829285218,True
1032,78.78,0.82,19.91,10,800.660000000014,15.2151283830673,True
1033,78.78,0.82,19.91,10,723.260000000013,22.2241498959056,True
1034,78.78,0.82,19.91,10,318.200000000006,82.6682859125608,True
1035,78.78,0.82,19.91,20,784.700000000015,17.1893744644387,True
1036,78.78,0.82,19.91,10,705.200000000012,23.2824427480916,True
1037,78.78,0.82,19.91,10,110.080000000003,98.7682165163081,True
1038,78.78,0.82,19.91,10,204.680000000004,96.6863289382374,True
1039,78.78,0.82,19.91,20,74.9999999999999,99.2630676949443,True
1040,78.78,0.82,19.91,15,331.939999999996,87.0764515579772,True
1041,78.78,0.82,19.91,10,83.4200000000024,99.0284524635669,True
1042,78.78,0.82,19.91,20,636.180000000006,26.0497000856898,True
1043,78.78,0.82,19.91,20,722.660000000011,20.994001713796,True
1044,78.78,0.82,19.91,10,522.880000000009,35.0104094378904,True
1045,78.78,0.82,19.91,10,181.460000000004,97.4323386537127,True
1046,78.78,0.82,19.91,15,116.479999999998,99.0975651285544,True
1047,78.78,0.82,19.91,10,681.980000000012,26.7522553782095,True
1048,78.78,0.82,19.91,10,663.060000000012,27.7585010409437,True
1049,78.78,0.82,19.91,15,69.2299999999979,99.5743231738464,True
1050,78.78,0.82,19.91,10,858.28000000001,9.45523941707145,True
1051,78.78,0.82,19.91,10,748.200000000013,20.3851492019431,True
1052,78.78,0.82,19.91,10,595.120000000011,29.8230395558639,True
1053,78.78,0.82,19.91,20,172.76,98.1319622964867,True
1054,78.78,0.82,19.91,10,563.30000000001,31.1589174184594,True
1055,78.78,0.82,19.91,20,402.119999999999,83.5646958011996,True
1056,78.78,0.82,19.91,15,267.679999999997,93.2232249276349,True
1057,78.78,0.82,19.91,10,849.680000000011,9.7154753643303,True
1058,78.78,0.82,19.91,10,188.340000000004,97.2414989590562,True
1059,78.78,0.82,19.91,15,48.4399999999981,99.8467563425847,True
1060,78.78,0.82,19.91,10,873.760000000008,8.32755031228315,True
1061,78.78,0.82,19.91,15,443.449999999995,62.6255746637153,True
1062,78.78,0.82,19.91,20,876.82000000002,13.4875749785775,True
1063,78.78,0.82,19.91,15,668.359999999994,18.8149157159884,True
1064,78.78,0.82,19.91,10,103.200000000003,98.8376127689105,True
1065,78.78,0.82,19.91,10,337.980000000006,79.2505204718945,True
1066,78.78,0.82,19.91,20,196.26,97.9263067694944,True
1067,78.78,0.82,19.91,20,826.060000000017,15.3384747215081,True
1068,78.78,0.82,19.91,10,798.940000000014,15.4927133934768,True
1069,78.78,0.82,19.91,20,141.74,98.6461011139674,True
1070,78.78,0.82,19.91,20,450.059999999999,73.0077120822622,True
1071,78.78,0.82,19.91,20,107.9,98.9545844044559,True
1072,78.78,0.82,19.91,15,704.269999999995,16.0395028094671,True
1073,78.78,0.82,19.91,20,560.980000000002,33.6760925449871,True
1074,78.78,0.82,19.91,10,81.7000000000024,99.0631505898682,True
1075,78.78,0.82,19.91,10,686.280000000012,26.353226925746,True
1076,78.78,0.82,19.91,10,233.920000000005,95.3678001387925,True
1077,78.78,0.82,19.91,10,76.5400000000023,99.1325468424705,True
1078,78.78,0.82,19.91,10,847.100000000012,9.7154753643303,True
1079,78.78,0.82,19.91,20,813.840000000016,15.8011996572408,True
1080,78.78,0.82,19.91,15,161.839999999997,98.5016175719394,True
1081,78.78,0.82,19.91,10,534.92000000001,32.9285218598196,True
1082,78.78,0.82,19.91,10,811.840000000014,13.5496183206107,True
1083,78.78,0.82,19.91,10,362.060000000007,72.7966689798751,True
1084,78.78,0.82,19.91,20,569.440000000002,33.1790916880891,True
1085,78.78,0.82,19.91,20,587.300000000003,32.3907455012854,True
1086,78.78,0.82,19.91,10,343.140000000006,77.7411519777932,True
1087,78.78,0.82,19.91,20,677.540000000009,23.6503856041131,True
1088,78.78,0.82,19.91,15,861.140000000004,5.99352971224247,True
1089,78.78,0.82,19.91,15,571.969999999994,26.4941256597991,True
1090,78.78,0.82,19.91,10,489.340000000009,43.8063844552394,True
1091,78.78,0.82,19.91,10,39.5600000000017,99.6356696738376,True
1092,78.78,0.82,19.91,20,426.559999999999,76.3324764353042,True
1093,78.78,0.82,19.91,20,879.64000000002,13.0077120822622,True
1094,78.78,0.82,19.91,15,511.489999999995,48.8506725693853,True
1095,78.78,0.82,19.91,20,136.1,98.6803770351328,True
1096,78.78,0.82,19.91,20,462.279999999999,70.1628106255355,True
1097,78.78,0.82,19.91,20,850.500000000019,14.4473007712082,True
1098,78.78,0.82,19.91,10,580.50000000001,30.3088133240805,True
1099,78.78,0.82,19.91,10,659.620000000012,27.9666897987508,True
1100,78.78,0.82,19.91,10,718.100000000012,22.5017349063151,True
1101,78.78,0.82,19.91,20,235.74,97.4978577549271,True
1102,78.78,0.82,19.91,20,779.060000000014,17.4807197943445,True
1103,78.78,0.82,19.91,10,828.180000000014,11.4503816793893,True
1104,78.78,0.82,19.91,15,296.029999999996,90.2264600715137,True
1105,78.78,0.82,19.91,20,322.219999999999,93.4532990574122,True
1106,78.78,0.82,19.91,15,558.739999999994,29.8654861229355,True
1107,78.78,0.82,19.91,10,297.560000000006,88.1852879944483,True
1108,78.78,0.82,19.91,10,268.320000000005,91.2734212352533,True
1109,78.78,0.82,19.91,20,69.3599999999999,99.3144815766923,True
1110,78.78,0.82,19.91,10,92.0200000000025,98.941707147814,True
1111,78.78,0.82,19.91,20,629.600000000006,26.426735218509,True
1112,78.78,0.82,19.91,10,331.960000000006,79.9097848716169,True
1113,78.78,0.82,19.91,15,810.110000000001,7.47488506725694,True
1114,78.78,0.82,19.91,15,906.500000000006,3.62676655882855,True
1115,78.78,0.82,19.91,15,277.129999999996,92.9167376128044,True
1116,78.78,0.82,19.91,20,535.6,35.3213367609254,True
1117,78.78,0.82,19.91,20,718.900000000011,21.216795201371,True
1118,78.78,0.82,19.91,15,324.379999999996,87.9278052102844,True
1119,78.78,0.82,19.91,15,564.409999999994,29.3717010045973,True
1120,78.78,0.82,19.91,20,895.620000000021,11.6366752356469,True
1121,78.78,0.82,19.91,10,200.380000000004,96.7904233171409,True
1122,78.78,0.82,19.91,20,663.440000000008,24.541559554413,True
1123,78.78,0.82,19.91,15,711.829999999996,15.8862591520518,True
1124,78.78,0.82,19.91,20,460.399999999999,70.522707797772,True
1125,78.78,0.82,19.91,10,773.140000000013,18.8584316446912,True
1126,78.78,0.82,19.91,15,50.3299999999981,99.8297292695385,True
1127,78.78,0.82,19.91,10,142.760000000003,98.3171408743928,True
1128,78.78,0.82,19.91,10,67.0800000000021,99.2366412213741,True
1129,78.78,0.82,19.91,15,840.350000000002,6.3681253192576,True
1130,78.78,0.82,19.91,20,744.280000000012,19.0745501285347,True
1131,78.78,0.82,19.91,15,394.309999999996,74.5274987229695,True
1132,78.78,0.82,19.91,20,881.52000000002,12.9905741216795,True
1133,78.78,0.82,19.91,10,226.180000000005,96.148507980569,True
1134,78.78,0.82,19.91,20,720.780000000011,21.1825192802057,True
1135,78.78,0.82,19.91,10,792.920000000014,17.0541290770299,True
1136,78.78,0.82,19.91,20,575.080000000003,32.904884318766,True
1137,78.78,0.82,19.91,20,670.020000000008,24.1302485004284,True
1138,78.78,0.82,19.91,10,780.020000000013,18.2338653712699,True
1139,78.78,0.82,19.91,20,28.94,100.0,True
1140,78.78,0.82,19.91,15,424.549999999995,67.818831942789,True
1141,78.78,0.82,19.91,15,649.459999999994,20.5176230206027,True
1142,78.78,0.82,19.91,10,311.320000000006,84.0041637751561,True
1143,78.78,0.82,19.91,20,444.419999999999,73.7103684661525,True
1144,78.78,0.82,19.91,10,606.300000000011,29.441360166551,True
1145,78.78,0.82,19.91,20,563.800000000002,33.4532990574121,True
1146,78.78,0.82,19.91,20,47.74,99.5715509854327,True
1147,78.78,0.82,19.91,10,890.960000000006,7.56419153365718,True
1148,78.78,0.82,19.91,10,136.740000000003,98.3865371269951,True
1149,78.78,0.82,19.91,15,27.6499999999982,100.0,True
1150,78.78,0.82,19.91,20,704.80000000001,22.0394173093401,True
1151,78.78,0.82,19.91,10,434.300000000008,54.8577376821652,True
1152,78.78,0.82,19.91,20,154.9,98.3890317052271,True
1153,78.78,0.82,19.91,20,699.16000000001,22.5535561268209,True
1154,78.78,0.82,19.91,10,147.920000000003,98.265093684941,True
1155,78.78,0.82,19.91,10,803.240000000014,14.6599583622484,True
1156,78.78,0.82,19.91,20,30.82,99.9828620394173,True
1157,78.78,0.82,19.91,15,279.019999999996,92.882683466712,True
1158,78.78,0.82,19.91,10,285.520000000006,90.2498265093685,True
1159,78.78,0.82,19.91,20,603.280000000004,28.5347043701799,True
1160,78.78,0.82,19.91,20,841.100000000018,14.738646101114,True
1161,78.78,0.82,19.91,20,591.060000000003,31.9794344473008,True
1162,78.78,0.82,19.91,15,148.609999999997,98.7910778137238,True
1163,78.78,0.82,19.91,20,84.3999999999999,99.1773778920308,True
1164,78.78,0.82,19.91,10,315.620000000006,82.8070784177654,True
1165,78.78,0.82,19.91,10,903.000000000005,7.07841776544063,True
1166,78.78,0.82,19.91,10,485.040000000009,45.2637057598889,True
1167,78.78,0.82,19.91,20,853.320000000019,14.3273350471294,True
